#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
1,NICO MANNION,VAR,3,31.0,26.3,7.7,15.7,0.489,1.7,7.3,0.227,9.3,10.0,0.933,0.3,3.3,3.7,5.7,0.7,0.0,4.3,2.3,1,0.656,0.543,165.0,1.3,12.3,6.9,34.6,17.8,1.1,0.0,35.4,-1.7,1.7,120.0,137.1,-17.2,43.5,26.6,93.0,PG,175,0,0,0,0,0,0,0,32,0,0.43,1.3,0.2,0.6,0,3,0.0,0.4,-0.2,0.2,OPENJOBMETIS VARESE
2,ROB GRAY,SCAF,21,29.1,21.1,7.6,15.4,0.491,1.5,4.0,0.369,4.5,5.1,0.88,0.7,2.2,3.0,1.8,1.0,0.1,2.5,2.0,13,0.598,0.539,173.9,3.0,10.1,6.4,13.4,12.3,1.8,0.5,33.0,-4.5,1.4,112.2,121.4,-9.3,197.8,21.1,612.0,PG,100,0,0,0,0,0,0,0,34,0,0.317,0.7,0.4,0.3,5,16,0.238,1.0,0.1,1.1,GIVOVA SCAFATI
3,JAYLEN HANDS,VAR,30,31.3,19.3,6.2,15.4,0.403,2.6,7.7,0.341,4.2,4.8,0.876,0.8,3.3,4.1,4.8,1.3,0.1,3.1,1.3,39,0.551,0.489,162.0,2.9,13.0,7.8,28.8,15.2,2.1,0.2,30.4,0.1,1.3,106.9,121.0,-14.1,344.6,17.7,940.0,G,35,1,0,1,0,0,0,0,42,0,0.373,1.5,0.4,0.3,10,20,0.333,0.4,0.3,0.7,OPENJOBMETIS VARESE
4,MICHAEL FORREST,PIS,29,32.5,17.0,6.0,13.9,0.435,2.9,7.1,0.415,2.0,2.5,0.792,0.1,2.3,2.4,3.3,0.9,0.0,2.5,2.8,110,0.567,0.541,164.2,0.4,8.2,4.2,20.0,14.2,1.5,0.1,25.0,-0.8,1.2,105.9,118.9,-13.0,228.8,13.7,942.0,G,185,0,0,0,0,0,0,0,28,0,0.331,1.3,0.4,0.2,6,23,0.207,0.2,0.5,0.7,GEORGIO TESI GROUP PISTOIA
5,OSVALDAS OLISEVICIUS,TREV,25,30.2,16.9,5.8,12.6,0.462,2.2,5.2,0.412,3.0,3.4,0.894,1.2,3.0,4.2,2.2,0.8,0.1,2.8,2.0,62,0.597,0.547,176.8,4.9,12.3,8.6,13.6,16.7,1.5,0.4,25.8,-4.3,1.3,109.7,115.4,-5.7,224.6,16.1,755.0,GF,119,0,0,0,0,0,0,0,28,0,0.272,0.8,0.3,0.3,11,14,0.44,0.6,0.8,1.4,UNIVERSO DE'LONGHI TREVISO
6,JORDAN FORD,TREN,34,23.4,16.3,5.8,11.4,0.512,2.1,5.3,0.391,2.6,2.9,0.89,0.3,1.4,1.6,2.7,0.4,0.0,1.1,1.5,6,0.644,0.602,179.3,1.4,7.0,4.3,21.7,8.3,0.9,0.0,27.1,2.7,1.4,131.6,114.5,17.1,309.8,22.7,794.0,PG,187,0,0,0,0,0,0,0,25,0,0.273,2.3,0.3,0.3,23,11,0.676,3.7,0.9,4.6,DOLOMITI ENERGIA TRENTO
7,KY BOWMAN,TREV,29,28.4,16.0,5.3,11.2,0.474,2.3,5.1,0.45,3.1,4.0,0.774,0.4,3.2,3.6,3.8,1.2,0.2,2.5,3.3,33,0.618,0.577,169.7,1.8,13.9,7.8,23.6,16.3,2.2,0.8,25.0,0.0,1.4,116.6,114.0,2.6,287.4,18.3,823.0,SG,122,0,0,0,0,0,0,0,31,0,0.301,1.5,0.5,0.4,12,17,0.414,1.7,1.0,2.7,UNIVERSO DE'LONGHI TREVISO
8,ERICK GREEN,NAP,20,28.5,16.0,5.8,11.4,0.511,1.9,5.1,0.366,2.5,3.1,0.82,0.4,2.9,3.3,2.3,0.9,0.1,0.8,2.2,24,0.628,0.593,169.7,1.5,12.7,7.0,14.6,5.9,1.6,0.2,22.3,2.5,1.4,126.6,118.2,8.4,202.4,19.4,570.0,G,70,0,0,0,0,0,0,0,25,0,0.266,2.9,1.1,0.3,8,12,0.4,1.8,0.4,2.1,NAPOLI BASKET
9,CASSIUS WINSTON,REG,32,25.2,15.9,4.8,12.2,0.395,1.4,4.8,0.29,4.9,6.0,0.822,0.5,2.2,2.8,5.1,1.1,0.0,2.9,3.4,29,0.538,0.453,150.7,2.5,10.4,6.5,38.4,16.4,2.3,0.1,33.1,2.0,1.3,109.6,110.1,-0.5,267.1,18.6,806.0,PG,15,3,0,0,0,0,0,0,30,0,0.343,1.8,0.4,0.5,17,15,0.531,0.9,1.4,2.3,GRISSIN BON REGGIO EMILIA
10,NIKOLA MIROTIC,MIL,31,23.5,15.9,5.0,10.6,0.471,1.9,5.1,0.373,4.0,4.5,0.906,1.1,3.3,4.4,1.5,0.7,0.5,1.5,2.1,2,0.634,0.561,175.0,6.4,18.4,12.5,11.9,10.4,1.8,2.2,29.4,-2.0,1.5,125.7,113.5,12.2,312.8,24.8,728.0,F,29,2,0,0,0,0,0,0,33,0,0.218,1.0,0.5,0.4,18,13,0.581,2.9,0.9,3.8,AX ARMANI EXCHANGE MILAN
11,JACOB PULLEN,NAP,19,27.6,15.9,5.1,12.5,0.405,2.6,6.7,0.391,3.2,3.9,0.8,0.3,1.2,1.4,2.7,0.7,0.0,1.7,1.6,87,0.559,0.511,159.6,1.2,5.2,3.2,16.8,10.6,1.4,0.0,27.1,0.4,1.3,108.9,120.3,-11.4,135.6,14.9,525.0,G,80,0,0,0,0,0,0,0,28,0,0.253,1.6,0.4,0.3,9,10,0.474,0.4,0.2,0.6,NAPOLI BASKET
12,PAYTON WILLIS,CRE,24,29.1,15.9,5.1,12.4,0.413,2.8,7.3,0.389,2.8,3.6,0.77,0.4,2.8,3.2,2.5,0.7,0.3,1.5,1.2,46,0.566,0.527,157.1,1.7,12.6,7.1,16.2,9.9,1.4,1.3,26.7,0.4,1.3,111.0,120.1,-9.2,218.4,16.8,698.0,SG,78,0,0,0,0,0,0,0,28,0,0.266,1.6,0.5,0.3,8,16,0.333,0.7,0.3,1.0,VANOLI CREMONA
13,ANTHONY LAMB,TREN,34,26.2,15.7,4.8,12.4,0.389,2.8,7.1,0.388,3.3,3.9,0.835,0.5,3.6,4.1,2.5,0.4,0.3,2.2,2.7,82,0.555,0.5,161.2,2.4,16.4,9.5,15.9,13.7,0.8,1.1,28.6,-2.2,1.3,110.0,111.0,-0.9,259.9,15.2,892.0,PF,197,0,0,0,0,0,0,0,27,0,0.235,1.1,0.2,0.3,23,11,0.676,0.9,1.5,2.3,DOLOMITI ENERGIA TRENTO
14,ELIJAH STEWART,SCAF,16,29.4,15.6,5.4,12.3,0.437,2.4,6.1,0.388,2.4,3.4,0.722,0.9,2.5,3.4,0.9,0.8,0.8,1.7,3.1,94,0.564,0.533,154.7,3.9,10.9,7.3,6.2,10.9,1.4,2.8,24.8,-3.6,1.3,107.6,119.2,-11.7,114.5,14.7,471.0,SF,163,0,0,0,0,0,0,0,35,0,0.218,0.6,0.4,0.3,4,12,0.25,0.2,0.2,0.4,GIVOVA SCAFATI
15,DENZEL VALENTINE,TRIE,29,30.2,15.3,5.7,13.4,0.428,3.2,8.2,0.387,0.7,0.8,0.875,0.5,4.7,5.2,3.9,1.4,0.1,3.4,2.6,96,0.558,0.546,168.9,2.1,18.2,10.3,23.0,20.1,2.6,0.3,26.3,-2.8,1.1,104.1,111.2,-7.2,282.3,14.6,876.0,F,21,2,0,0,0,0,0,0,27,0,0.317,1.1,0.4,0.1,15,14,0.517,-0.1,1.4,1.3,PALLACANESTRO TRIESTE 2004
16,MAURICE KEMP,PIS,12,33.8,15.3,5.6,11.2,0.5,0.2,0.4,0.4,3.9,4.9,0.797,3.1,4.7,7.8,1.6,0.8,0.8,0.9,3.7,28,0.572,0.507,169.7,10.8,16.8,13.8,8.2,6.4,1.2,2.3,19.7,0.4,1.4,124.8,123.0,1.8,143.4,18.8,405.0,F,14,3,0,0,0,0,0,0,30,0,0.243,1.7,0.8,0.4,1,11,0.083,1.1,0.0,1.1,GEORGIO TESI GROUP PISTOIA
17,MFIONDU KABENGELE,VEN,35,26.9,15.2,5.5,10.6,0.522,0.7,2.3,0.304,3.5,4.9,0.724,3.1,6.7,9.8,1.3,0.9,0.8,1.9,2.4,5,0.599,0.554,154.9,14.2,29.6,21.9,9.0,13.3,1.9,3.3,25.2,-4.0,1.4,118.6,102.0,16.6,474.3,23.9,942.0,SF,1,16,0,0,2,0,0,0,28,0,0.229,0.7,0.5,0.5,18,17,0.514,2.2,2.7,4.9,UMANA VENEZIA
18,CHRISTIAN VITAL,TORT,29,24.6,15.2,4.8,11.7,0.412,2.5,6.9,0.36,3.0,3.6,0.846,0.7,2.4,3.1,3.0,1.2,0.2,1.4,2.6,16,0.57,0.518,161.8,3.5,12.5,7.8,22.4,9.6,2.7,1.0,27.4,2.5,1.3,121.0,114.8,6.1,270.8,20.5,712.0,PG,137,0,0,0,0,0,0,0,24,0,0.26,2.1,0.9,0.3,14,15,0.483,2.1,0.8,2.9,BERTRAM TORTONA
19,MARKEL BROWN,TRIE,30,31.0,15.2,4.7,9.8,0.483,2.4,6.1,0.397,3.3,4.0,0.81,1.0,3.9,4.9,2.6,0.9,0.8,2.3,2.0,37,0.655,0.607,169.0,3.9,15.2,9.6,13.5,16.8,1.6,2.4,20.6,-1.9,1.5,122.4,114.1,8.4,334.9,17.7,930.0,SG,23,2,0,0,0,0,1,0,29,0,0.236,1.1,0.4,0.4,17,13,0.567,2.3,1.1,3.4,PALLACANESTRO TRIESTE 2004
20,AMEDEO DELLA VALLE,BRE,40,29.7,15.0,3.5,9.0,0.387,2.5,6.3,0.387,5.6,6.2,0.903,0.3,2.6,2.9,3.6,1.0,0.2,1.6,2.5,30,0.64,0.524,167.7,1.3,10.5,6.1,18.9,12.2,1.8,0.7,21.3,2.6,1.7,130.5,116.1,14.4,403.6,18.4,1187.0,G,128,0,0,0,0,0,1,0,25,0,0.232,2.2,0.6,0.7,28,12,0.7,4.4,1.1,5.5,GEMANI BASKET BRESCIA
21,TORNIKE SHENGELIA,BOL,32,23.8,14.9,5.2,9.2,0.563,0.4,1.3,0.31,4.2,5.2,0.818,1.4,4.0,5.4,2.7,0.8,0.2,1.6,2.7,4,0.654,0.585,169.1,8.3,20.6,14.8,21.9,12.2,1.7,0.7,26.6,0.9,1.6,128.7,107.5,21.2,358.6,24.7,763.0,PF,13,4,0,0,0,0,0,0,31,0,0.266,1.7,0.5,0.6,25,7,0.781,3.2,1.6,4.9,VIRTUS BOLOGNA
22,BEN BENTIL,NAP,11,26.5,14.9,4.7,10.7,0.441,1.2,3.8,0.31,4.3,5.5,0.783,1.5,4.8,6.3,1.3,0.3,0.1,1.6,2.7,49,0.568,0.496,153.4,6.8,23.0,14.9,9.1,11.1,0.6,0.4,27.0,-3.0,1.4,111.2,115.9,-4.7,93.8,16.7,292.0,F,16,3,0,0,0,0,0,0,23,0,0.211,0.8,0.2,0.5,3,8,0.273,0.3,0.3,0.6,NAPOLI BASKET
23,MIRO BILAN,BRE,40,28.7,14.9,6.0,10.7,0.557,0.2,0.5,0.368,2.8,4.5,0.615,3.1,6.1,9.2,3.3,0.6,0.7,2.3,2.5,10,0.586,0.565,154.0,14.3,25.8,20.3,21.0,15.1,1.1,2.3,24.7,-0.1,1.4,119.0,111.7,7.3,555.9,22.2,1148.0,C,2,15,0,0,1,0,0,0,27,0,0.304,1.5,0.3,0.4,28,12,0.7,2.9,1.8,4.7,GEMANI BASKET BRESCIA
24,SEMAJ CHRISTON,PIS,18,31.7,14.6,5.7,12.2,0.468,0.6,2.3,0.244,2.6,3.3,0.797,0.6,2.1,2.6,5.5,0.9,0.0,2.4,2.0,90,0.535,0.491,150.9,2.1,7.3,4.7,31.6,14.9,1.5,0.0,23.5,3.9,1.2,108.2,119.3,-11.1,167.6,14.8,570.0,PG,132,0,0,0,0,0,0,0,29,0,0.379,2.3,0.4,0.3,3,15,0.167,0.3,0.3,0.6,GEORGIO TESI GROUP PISTOIA
25,TYLER ENNIS,VEN,29,29.8,14.6,5.2,9.8,0.535,1.4,3.3,0.432,2.7,3.4,0.786,0.4,2.6,3.0,5.3,0.9,0.1,2.5,2.7,31,0.645,0.607,175.3,1.9,10.4,6.2,30.6,18.0,1.7,0.2,21.4,3.5,1.5,122.7,111.3,11.3,313.0,18.4,864.0,PG,32,1,0,0,0,0,0,0,29,0,0.346,2.1,0.4,0.3,16,13,0.552,2.4,1.4,3.7,UMANA VENEZIA
26,ARMONI BROOKS,MIL,33,23.9,14.5,5.4,10.1,0.533,2.6,5.7,0.455,1.2,1.5,0.816,1.0,3.4,4.4,1.3,0.8,0.4,0.8,2.2,3,0.679,0.663,180.4,5.9,17.9,12.1,10.5,6.6,1.8,2.0,23.6,0.6,1.4,135.9,113.7,22.2,352.9,24.8,790.0,SG,84,0,0,0,0,0,0,0,31,0,0.221,1.8,1.0,0.1,21,12,0.636,3.6,1.0,4.7,AX ARMANI EXCHANGE MILAN
27,JUSTIN ROBINSON,TRA,35,26.2,14.5,4.6,10.4,0.444,1.9,4.7,0.392,3.4,4.1,0.845,0.3,2.7,3.0,6.1,1.0,0.1,2.2,2.6,21,0.596,0.533,168.0,1.5,13.6,7.4,35.8,15.5,2.0,0.3,25.0,6.7,1.4,122.0,112.1,10.0,388.0,19.7,916.0,PG,28,2,0,0,0,0,0,0,28,0,0.319,2.7,0.4,0.4,24,11,0.686,2.8,1.4,4.2,2B CONTROL TRAPANI
28,MAVERICK ROWAN,PIS,18,33.1,14.1,5.1,12.6,0.403,1.7,5.8,0.298,2.2,2.8,0.8,1.2,4.8,6.1,1.3,0.7,0.2,1.8,3.3,144,0.51,0.471,150.1,4.3,16.0,10.4,7.0,11.7,1.1,0.7,21.9,-2.8,1.1,99.6,114.0,-14.4,130.0,10.9,595.0,SG,52,1,0,0,0,0,0,0,24,0,0.216,0.7,0.4,0.2,4,14,0.222,-0.4,0.7,0.3,GEORGIO TESI GROUP PISTOIA
29,LEONARDO TOTE,NAP,30,25.9,14.0,5.5,8.7,0.634,0.4,1.2,0.306,2.6,4.2,0.614,1.9,4.1,6.0,1.1,0.7,1.1,1.0,3.0,7,0.662,0.655,155.3,9.0,20.5,14.6,8.3,8.9,1.4,4.7,21.1,-1.1,1.6,128.5,114.6,14.0,337.4,22.5,776.0,C,11,4,0,0,0,0,0,0,36,0,0.224,1.1,0.6,0.5,9,21,0.3,2.6,0.9,3.4,NAPOLI BASKET
30,DAVIDE ALVITI,VAR,30,27.7,13.9,4.4,9.1,0.489,2.9,6.6,0.442,2.1,2.8,0.762,0.6,4.1,4.7,1.6,1.1,0.1,1.2,2.8,38,0.676,0.651,169.3,2.7,18.1,10.2,10.2,10.4,2.1,0.3,19.2,-0.5,1.5,125.5,119.5,6.0,298.5,17.7,830.0,F,72,0,0,0,0,0,0,0,29,0,0.205,1.3,0.9,0.3,10,20,0.333,2.1,0.4,2.5,OPENJOBMETIS VARESE
31,COLBEY ROSS,TRIE,25,24.6,13.8,4.6,11.3,0.408,1.8,4.8,0.375,2.8,4.0,0.697,0.7,1.9,2.6,5.1,0.6,0.1,2.3,2.8,54,0.528,0.488,148.0,3.7,9.3,6.6,35.4,15.1,1.4,0.5,28.8,4.5,1.2,114.2,117.4,-3.1,203.9,16.6,614.0,PG,30,1,0,0,0,0,0,0,30,0,0.31,2.2,0.3,0.4,15,10,0.6,1.2,0.5,1.6,PALLACANESTRO TRIESTE 2004
32,KARLIS SILINS,PIS,19,25.5,13.7,4.2,9.2,0.46,1.7,4.2,0.405,3.6,4.6,0.773,1.6,4.4,5.9,1.0,0.8,0.4,1.7,2.6,35,0.611,0.552,163.8,7.2,19.0,13.3,7.0,13.4,1.6,1.5,23.6,-4.1,1.5,114.9,113.3,1.7,171.8,17.9,484.0,C,54,1,0,0,0,0,0,0,26,0,0.176,0.6,0.5,0.5,4,15,0.211,0.8,0.6,1.4,GEORGIO TESI GROUP PISTOIA
33,COREY DAVIS,CRE,30,29.8,13.6,4.8,11.2,0.426,2.4,5.8,0.417,1.6,2.2,0.754,0.5,2.0,2.5,5.7,0.8,0.0,2.1,2.1,61,0.56,0.534,159.7,2.1,9.0,5.5,36.0,14.7,1.6,0.0,23.8,5.9,1.2,113.9,119.4,-5.5,293.4,16.2,895.0,PG,17,3,0,0,0,0,1,0,28,0,0.374,2.7,0.4,0.2,9,21,0.3,1.4,0.4,1.8,VANOLI CREMONA
34,BRIAN FOBBS,SAS,30,27.3,13.5,5.0,10.7,0.469,1.7,4.8,0.354,1.7,2.1,0.825,0.2,2.2,2.4,1.4,0.9,0.3,1.5,1.9,102,0.579,0.548,164.9,0.8,10.9,5.7,9.5,11.4,1.7,1.1,23.3,-2.1,1.3,106.9,115.9,-9.0,196.4,14.2,819.0,G,81,0,0,0,0,0,0,0,26,0,0.222,0.9,0.6,0.2,12,18,0.4,0.3,0.8,1.1,BANCO DI SARDEGNA SASSARI
35,NIKOLA IVANOVIC,BRE,39,30.7,13.5,4.1,9.1,0.453,1.9,5.1,0.377,3.3,3.8,0.878,0.6,2.2,2.8,3.8,1.3,0.0,1.7,2.9,51,0.628,0.559,170.9,2.8,8.5,5.8,20.0,13.8,2.3,0.1,19.2,2.8,1.5,126.2,115.7,10.6,370.3,16.6,1196.0,PG,126,0,0,0,0,0,2,0,26,0,0.259,2.2,0.8,0.4,28,11,0.718,3.4,1.2,4.6,GEMANI BASKET BRESCIA
36,JAYLEN BARFORD,REG,33,25.8,13.2,5.1,12.2,0.417,1.6,5.4,0.299,1.4,1.6,0.865,0.8,3.0,3.8,1.7,1.1,0.1,1.5,2.7,100,0.51,0.483,158.2,3.8,13.6,8.8,12.8,10.3,2.3,0.5,26.2,-1.3,1.1,105.1,107.9,-2.8,216.3,14.4,851.0,SG,199,0,0,0,0,0,0,0,24,0,0.235,1.2,0.7,0.1,18,15,0.545,0.1,1.7,1.8,GRISSIN BON REGGIO EMILIA
37,SHAVON SHIELDS,MIL,31,24.6,13.0,4.8,8.8,0.547,1.7,3.9,0.442,1.6,2.1,0.781,0.6,2.8,3.4,2.5,0.7,0.0,1.2,1.1,12,0.667,0.644,177.0,3.4,14.9,9.3,18.5,10.6,1.5,0.2,21.7,2.3,1.5,131.6,115.5,16.1,305.8,21.4,763.0,GF,67,0,0,0,0,0,0,0,27,0,0.244,2.2,0.6,0.2,20,11,0.645,2.9,0.8,3.7,AX ARMANI EXCHANGE MILAN
38,JARON JOHNSON,VAR,15,28.5,13.0,4.2,11.6,0.362,2.4,7.1,0.34,2.2,2.7,0.825,1.1,3.3,4.4,1.5,0.6,0.3,1.6,2.3,146,0.509,0.466,152.7,4.1,14.2,8.9,8.8,11.1,1.1,0.9,23.0,-2.1,1.1,99.9,122.9,-23.0,96.5,10.7,427.0,G,53,1,0,0,0,0,0,0,21,0,0.193,0.9,0.4,0.2,6,9,0.4,-0.3,0.0,-0.3,OPENJOBMETIS VARESE
39,JARROD UTHOFF,TRIE,33,31.6,13.0,4.7,10.2,0.459,2.2,5.9,0.379,1.3,1.7,0.786,1.4,4.9,6.4,1.6,0.8,1.1,1.2,1.4,57,0.59,0.568,162.4,5.6,18.6,12.2,8.2,9.9,1.3,3.5,17.8,-0.4,1.3,122.4,112.9,9.5,374.8,16.5,1042.0,F,3,6,0,0,0,0,0,1,24,0,0.204,1.3,0.6,0.2,19,14,0.576,2.1,1.4,3.5,PALLACANESTRO TRIESTE 2004
40,JUSTIN BIBBINS,SAS,28,26.5,12.5,3.9,9.4,0.413,1.9,5.6,0.333,2.9,3.3,0.871,0.6,2.1,2.6,5.1,0.9,0.0,1.8,2.7,41,0.576,0.511,161.7,2.7,10.6,6.5,32.8,13.8,1.9,0.0,23.1,6.2,1.3,118.4,115.8,2.6,259.1,17.5,741.0,G,176,0,0,0,0,0,0,0,22,0,0.306,2.9,0.5,0.4,12,16,0.429,1.7,0.7,2.4,BANCO DI SARDEGNA SASSARI
41,ZACH LEDAY,MIL,36,25.0,12.5,3.6,7.8,0.454,1.3,3.1,0.409,4.2,4.7,0.882,1.0,3.4,4.4,1.6,0.7,0.4,1.0,2.3,17,0.632,0.534,174.5,5.3,17.8,11.7,10.7,8.9,1.6,1.9,21.4,0.5,1.6,131.5,114.0,17.5,327.8,20.2,900.0,F,33,1,0,0,0,0,0,0,26,0,0.172,1.7,0.7,0.6,22,14,0.611,3.4,1.1,4.5,AX ARMANI EXCHANGE MILAN
42,JASON BURNELL,BRE,40,24.3,12.5,4.7,8.7,0.545,0.8,2.0,0.388,2.3,2.8,0.813,1.2,3.3,4.6,2.1,1.1,0.5,1.1,2.4,11,0.631,0.589,174.5,6.7,16.7,11.9,15.3,10.2,2.5,1.9,21.6,1.1,1.4,128.0,111.9,16.1,399.5,21.6,970.0,F,37,1,0,0,0,0,1,0,24,0,0.223,1.9,1.0,0.3,28,12,0.7,3.2,1.5,4.7,GEMANI BASKET BRESCIA
43,J.D. NOTAE,TRA,36,20.9,12.5,4.4,10.2,0.431,1.7,4.9,0.337,2.0,2.4,0.859,0.5,2.2,2.7,3.6,1.0,0.2,1.6,2.1,27,0.555,0.512,162.6,3.0,13.9,8.3,28.1,12.5,2.4,1.3,27.9,3.7,1.2,114.8,110.1,4.7,297.1,19.0,753.0,G,164,0,0,0,0,0,0,0,27,0,0.239,2.2,0.6,0.2,25,11,0.694,1.4,1.3,2.7,2B CONTROL TRAPANI
44,LANGSTON GALLOWAY,TRA,33,25.3,12.3,4.2,9.4,0.443,1.9,5.0,0.388,2.1,2.3,0.908,0.6,2.0,2.6,2.8,0.6,0.1,1.0,2.6,74,0.594,0.547,173.9,3.2,10.2,6.6,16.7,8.8,1.3,0.4,20.4,3.3,1.3,125.0,114.1,11.0,256.0,15.6,836.0,G,85,0,0,0,0,0,0,0,24,0,0.207,2.8,0.6,0.2,23,10,0.697,2.3,1.0,3.3,2B CONTROL TRAPANI
45,ELIJAH LONG,VAR,11,27.0,12.1,4.5,11.5,0.394,1.2,3.9,0.302,1.8,2.1,0.87,0.7,2.1,2.8,4.3,1.0,0.2,2.7,3.3,137,0.485,0.445,156.6,3.4,10.1,6.7,30.3,18.0,2.0,0.7,26.8,0.4,1.0,96.3,116.2,-19.9,66.4,11.2,297.0,PG,71,0,0,0,0,0,0,0,18,0,0.309,1.6,0.4,0.2,4,7,0.364,-0.5,0.3,-0.2,OPENJOBMETIS VARESE
46,AMAR ALIBEGOVIC,TRA,36,24.1,11.9,4.6,9.9,0.469,1.3,3.1,0.407,1.4,1.8,0.794,1.5,3.6,5.1,2.1,0.5,0.4,1.6,2.4,68,0.56,0.534,167.0,7.7,19.8,13.6,14.0,12.7,1.0,1.8,23.0,-0.5,1.2,112.8,111.4,1.4,297.4,15.8,868.0,F,42,1,0,0,0,0,0,0,30,0,0.203,1.4,0.3,0.2,25,11,0.694,1.1,1.4,2.4,2B CONTROL TRAPANI
47,ANDREA CINCIARINI,SCAF,29,31.5,11.8,3.8,9.2,0.416,1.6,4.2,0.374,2.6,3.5,0.735,0.9,2.6,3.4,7.1,0.8,0.0,2.9,2.7,101,0.55,0.502,152.5,3.5,10.8,7.0,38.5,21.0,1.4,0.0,20.5,6.0,1.3,111.1,123.5,-12.4,293.5,14.2,913.0,SG,5,5,0,0,0,0,0,0,26,0,0.376,2.5,0.3,0.4,6,23,0.207,0.9,-0.1,0.8,GIVOVA SCAFATI
48,EIMANTAS BENDZIUS,SAS,30,26.1,11.6,3.9,8.4,0.46,1.8,4.8,0.382,2.1,2.7,0.775,0.9,3.4,4.3,0.8,0.7,0.0,1.2,1.9,97,0.608,0.569,161.7,4.2,17.7,10.7,5.3,11.1,1.5,0.0,19.9,-2.6,1.4,113.9,115.3,-1.5,215.3,14.5,784.0,SF,108,0,0,0,0,0,0,0,28,0,0.161,0.7,0.6,0.3,12,18,0.4,0.9,0.8,1.7,BANCO DI SARDEGNA SASSARI
49,EDON MAXHUNI,SCAF,10,21.4,11.6,3.6,8.7,0.414,1.6,4.1,0.39,2.8,3.2,0.875,0.1,1.1,1.2,2.3,0.2,0.0,1.5,3.3,115,0.574,0.506,167.9,0.6,7.2,3.7,20.3,12.9,0.5,0.0,26.2,0.2,1.3,111.9,126.0,-14.1,41.5,13.5,214.0,PG,120,0,0,0,0,0,0,0,25,0,0.208,1.5,0.1,0.4,2,8,0.2,0.3,-0.1,0.2,GIVOVA SCAFATI
50,GABE BROWN,VAR,6,21.8,11.3,4.2,8.0,0.521,2.2,5.5,0.394,0.8,1.2,0.714,0.3,2.0,2.3,0.5,0.3,0.0,0.7,1.3,72,0.666,0.656,162.9,1.7,11.1,6.3,3.7,7.3,0.8,0.0,18.7,-1.4,1.4,124.7,135.4,-10.7,37.4,15.7,131.0,SF,103,0,0,0,0,0,0,0,31,0,0.143,0.8,0.5,0.1,1,5,0.167,0.3,-0.3,0.1,OPENJOBMETIS VARESE
51,MYLES CALE,TREN,34,25.4,11.2,4.1,8.9,0.455,1.9,4.3,0.438,1.2,1.4,0.837,1.1,2.5,3.6,1.9,1.1,0.1,1.5,2.7,95,0.587,0.561,173.1,5.2,12.0,8.7,12.4,13.3,2.2,0.2,19.8,-0.7,1.3,116.6,109.7,6.9,243.4,14.6,865.0,G,114,0,0,0,0,0,1,0,23,0,0.193,1.3,0.7,0.2,23,11,0.676,1.3,1.6,2.9,DOLOMITI ENERGIA TRENTO
52,KRUIZE PINKINS,SCAF,28,27.6,11.0,3.8,8.2,0.465,0.6,2.3,0.277,2.8,3.6,0.755,2.1,4.2,6.3,1.5,0.6,0.1,1.1,2.5,75,0.562,0.504,149.7,9.0,20.2,14.4,9.5,9.8,1.2,0.5,18.7,-0.3,1.3,118.5,121.8,-3.2,242.3,15.6,773.0,F,25,2,0,0,0,0,0,0,30,0,0.183,1.4,0.6,0.4,6,22,0.214,1.4,0.1,1.5,GIVOVA SCAFATI
53,J.P. MACURA,TREV,30,19.6,11.0,4.1,8.3,0.496,1.5,3.9,0.397,1.3,2.0,0.661,0.9,1.5,2.3,0.9,0.9,0.1,1.2,2.9,45,0.604,0.589,155.4,5.4,9.3,7.3,8.8,11.9,2.5,0.5,24.2,-3.0,1.3,114.7,115.1,-0.4,160.4,16.9,589.0,SG,169,0,0,0,0,0,0,0,26,0,0.168,0.8,0.8,0.2,12,18,0.4,0.9,0.6,1.5,UNIVERSO DE'LONGHI TREVISO
54,TOMMY KUHSE,TORT,30,23.2,11.0,3.9,8.7,0.45,1.8,4.3,0.422,1.3,1.6,0.813,0.5,2.0,2.5,4.4,1.0,0.0,2.1,1.8,50,0.581,0.553,168.5,2.5,11.1,6.6,32.2,18.2,2.3,0.1,22.7,3.5,1.3,114.8,115.9,-1.1,247.0,16.6,697.0,G,51,1,0,0,0,0,0,0,31,0,0.273,2.1,0.5,0.2,15,15,0.5,1.1,0.7,1.8,BERTRAM TORTONA
