#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
1,T.J. SHORTS II,PAR,36,24.2,18.3,6.3,11.8,0.533,1.1,3.0,0.376,4.6,5.5,0.839,0.3,2.1,2.4,8.0,0.9,0.1,1.7,2.1,1,0.645,0.581,174.8,1.7,10.6,6.2,58.9,10.8,1.9,0.4,29.8,14.4,1.6,142.6,114.8,27.8,555.9,32.6,870.6,G,1,9,0,0,0,0,0,0,34,0,0.433,4.6,0.5,0.5,27,9,0.75,7.4,0.9,8.3,PARIS BASKETBALL
2,NADIR HIFI,PAR,40,23.1,17.8,5.6,13.0,0.43,2.9,7.6,0.374,3.8,4.3,0.882,0.6,1.9,2.5,2.6,0.9,0.1,1.9,2.5,4,0.598,0.539,168.6,3.5,10.2,6.9,19.6,11.0,2.1,0.4,32.8,-0.5,1.4,123.0,114.2,8.8,359.8,23.1,925.0,G,46,1,0,0,0,0,0,0,29,0,0.25,1.4,0.5,0.3,30,10,0.75,3.6,1.0,4.7,PARIS BASKETBALL
3,XAVIER CASTANEDA,JLB,19,26.0,17.1,4.4,10.0,0.437,2.1,4.7,0.444,6.3,8.0,0.783,0.4,1.8,2.2,3.5,0.8,0.0,2.3,2.2,14,0.633,0.542,166.4,2.1,8.9,5.6,24.5,14.3,1.7,0.0,28.3,0.3,1.7,122.5,113.2,9.3,178.5,20.5,494.2,PG,107,0,0,0,0,0,0,0,30,0,0.272,1.6,0.4,0.8,13,6,0.684,1.8,0.6,2.3,JL BOURG-EN-BRESSE
4,GLYNN WATSON,GRV,30,31.3,16.3,5.7,12.4,0.458,1.8,4.8,0.375,3.1,3.6,0.86,0.5,3.4,4.0,4.0,1.0,0.1,2.2,3.0,50,0.581,0.531,169.3,2.2,14.0,8.1,26.9,13.6,1.8,0.2,25.3,1.6,1.3,113.0,114.0,-1.0,303.9,17.5,939.2,PG,48,1,0,1,0,0,0,0,48,0,0.362,1.8,0.5,0.3,12,18,0.4,1.5,1.0,2.5,BCM GRAVELINES
5,NICOLAS LANG,CSP,30,31.8,16.0,5.1,11.1,0.459,2.7,6.2,0.435,3.1,3.5,0.877,0.3,2.2,2.5,3.5,0.4,0.0,1.3,2.2,60,0.632,0.581,177.2,1.0,9.4,5.0,21.1,9.3,0.6,0.1,21.2,3.3,1.4,124.6,119.5,5.1,294.3,16.6,954.5,SG,108,0,0,0,0,0,0,0,24,0,0.306,2.7,0.3,0.3,10,20,0.333,2.7,0.3,3.1,CSP LIMOGES
6,JEREMIAH HILL,CHA,34,28.8,16.0,5.5,11.9,0.461,2.0,5.6,0.359,3.0,3.6,0.828,1.0,2.8,3.8,5.7,1.4,0.1,2.3,2.6,10,0.592,0.546,164.8,4.7,12.1,8.5,35.3,14.5,2.6,0.3,25.9,5.2,1.3,120.8,114.3,6.5,421.8,21.1,980.0,G,37,1,0,0,0,0,0,0,32,0,0.368,2.5,0.6,0.3,17,17,0.5,3.0,1.1,4.1,CHALON-SUR-SAONE
7,TREVOR HUDGINS,LEM,30,25.4,15.6,5.0,11.0,0.452,3.2,7.6,0.419,2.5,2.6,0.962,0.3,1.5,1.8,2.8,0.5,0.0,1.1,2.1,15,0.644,0.597,183.2,1.7,7.6,4.6,19.2,8.3,1.1,0.1,23.8,3.0,1.4,134.7,117.6,17.1,270.3,20.4,762.0,G,101,0,0,0,0,0,0,0,28,0,0.252,2.5,0.5,0.2,16,14,0.533,3.5,0.5,4.0,LE MANS SARTHE BASKET
8,THEO MALEDON,LYV,36,25.3,15.6,4.3,9.6,0.447,1.8,4.3,0.419,5.2,6.1,0.846,0.5,3.4,3.9,4.3,0.6,0.1,2.2,2.3,7,0.633,0.54,171.2,2.5,17.1,10.1,29.7,14.9,1.3,0.6,27.0,2.6,1.6,125.4,112.2,13.2,388.1,21.8,912.0,PG,51,1,0,0,0,0,0,0,27,0,0.288,2.0,0.3,0.6,25,11,0.694,3.6,1.3,4.9,ASVEL BASKET
9,JEROME ROBINSON,SQB,32,25.2,15.3,4.7,11.1,0.421,2.3,6.1,0.378,3.7,4.3,0.849,0.6,2.6,3.2,2.3,0.8,0.3,2.3,3.0,48,0.59,0.525,164.7,2.8,14.1,8.2,18.1,15.1,1.9,1.3,29.0,-3.3,1.4,113.3,112.3,1.0,237.6,17.6,806.9,SG,41,1,0,0,0,0,0,0,28,0,0.253,1.0,0.4,0.4,14,18,0.438,1.4,1.1,2.5,SAINT-QUENTIN BASKETBALL
10,SHEVON THOMPSON,NAN,31,28.3,15.3,6.0,9.1,0.665,0.2,0.4,0.5,3.0,3.9,0.777,2.8,4.5,7.3,0.8,0.7,0.8,2.1,2.7,5,0.709,0.676,194.2,12.4,19.3,16.0,5.3,16.1,1.3,3.1,21.4,-5.2,1.7,126.2,115.9,10.3,376.6,22.5,876.0,C,3,6,0,0,0,0,0,0,28,0,0.222,0.4,0.3,0.4,14,17,0.452,2.8,0.7,3.5,NANCY BASKET
11,CHRIS CLEMONS,NAN,28,29.1,15.0,4.7,12.4,0.376,2.7,7.4,0.367,2.9,3.4,0.863,0.1,2.5,2.6,3.9,1.3,0.0,2.5,2.6,109,0.539,0.486,160.7,0.3,10.4,5.5,22.3,15.0,2.3,0.1,26.7,0.5,1.2,104.5,117.5,-13.0,217.9,14.1,815.0,PG,66,0,0,0,0,0,0,0,31,0,0.28,1.6,0.5,0.3,13,15,0.464,0.1,0.5,0.6,NANCY BASKET
12,CHRIS BABB,GRV,26,29.3,14.8,3.9,9.7,0.401,2.8,7.2,0.388,4.2,4.8,0.879,0.3,2.2,2.5,3.1,0.4,0.0,1.1,1.9,45,0.626,0.546,166.8,1.2,9.6,5.4,20.0,8.6,0.8,0.0,21.7,3.2,1.5,126.5,117.9,8.6,235.3,17.7,762.9,G,153,0,0,0,0,0,0,0,33,0,0.263,2.8,0.4,0.5,11,15,0.423,2.5,0.4,2.9,BCM GRAVELINES
13,JORDAN USHER,JLB,35,25.6,14.6,5.1,10.0,0.516,1.4,4.0,0.36,2.9,3.9,0.756,0.4,2.5,2.9,2.2,1.0,0.2,1.4,2.1,25,0.627,0.587,163.1,2.1,12.7,7.4,15.4,10.5,2.0,0.9,23.5,0.4,1.5,122.9,114.1,8.8,313.9,19.5,894.3,SF,180,0,0,0,0,0,0,0,26,0,0.24,1.6,0.7,0.4,20,15,0.571,2.5,1.0,3.5,JL BOURG-EN-BRESSE
14,TOM DIGBEU,ULR,11,26.0,14.5,4.7,10.2,0.464,0.7,2.5,0.296,4.4,6.3,0.696,0.4,3.8,4.2,2.4,0.7,0.2,2.5,1.7,77,0.562,0.5,145.6,1.9,18.8,10.6,19.2,15.9,1.5,0.8,30.2,-3.4,1.4,99.7,117.3,-17.6,85.1,15.3,286.0,G,190,0,0,0,0,0,0,0,34,0,0.27,1.0,0.3,0.6,2,9,0.182,-0.2,0.2,-0.1,UNION LA ROCHELLE
15,GREGOR HROVAT,DIJ,28,26.7,14.5,4.1,8.5,0.485,1.9,4.9,0.377,4.4,4.9,0.891,0.5,2.5,3.0,3.6,1.3,0.2,2.0,3.0,17,0.679,0.594,175.3,2.6,12.2,7.6,23.2,15.7,2.6,0.8,23.2,1.6,1.7,124.4,112.9,11.5,287.8,20.4,746.6,GF,131,0,0,0,0,0,0,0,28,0,0.263,1.8,0.6,0.6,15,13,0.536,2.4,1.0,3.4,JDA DIJON BASKET
16,TROY CAUPAIN,STR,11,30.5,14.5,5.1,10.5,0.487,2.4,6.4,0.371,1.9,2.8,0.677,0.5,3.3,3.7,4.0,0.7,0.1,1.9,3.1,58,0.618,0.6,153.6,2.1,14.5,8.3,24.9,14.0,1.4,0.3,22.0,2.6,1.4,119.2,112.0,7.2,108.1,16.7,336.0,G,132,0,0,0,0,0,0,0,26,0,0.328,2.1,0.4,0.3,5,6,0.455,0.8,0.5,1.2,STRASBOURG IG
17,MIKE JAMES,ASM,18,23.3,14.0,4.2,10.5,0.397,2.2,5.3,0.406,3.5,4.0,0.875,0.6,1.6,2.2,4.2,1.1,0.1,1.4,2.0,12,0.571,0.5,167.8,3.4,8.6,6.0,30.2,10.5,2.4,0.5,27.6,5.8,1.3,123.7,111.8,11.9,168.3,20.8,420.0,PG,118,0,0,0,0,0,0,0,23,0,0.268,2.9,0.7,0.4,13,5,0.722,1.5,0.6,2.1,AS MONACO BASKET
18,BRANDON PAUL,CHA,15,23.3,13.9,4.1,8.3,0.488,2.8,6.2,0.452,2.9,3.6,0.815,0.6,1.9,2.5,1.3,1.1,0.1,1.1,2.4,16,0.699,0.656,175.4,3.5,9.7,6.7,9.2,10.3,2.4,0.7,21.9,-1.0,1.7,131.6,112.2,19.5,127.0,20.4,349.0,G,168,0,0,0,0,0,1,0,28,0,0.169,1.2,0.9,0.4,9,6,0.6,1.3,0.5,1.8,CHALON-SUR-SAONE
19,DAVID HOLSTON,DIJ,18,26.0,13.7,4.5,10.2,0.443,2.6,6.9,0.379,2.1,2.3,0.905,0.4,1.3,1.7,5.9,1.2,0.1,2.4,2.6,27,0.613,0.571,172.6,2.0,6.7,4.4,40.3,17.6,2.4,0.2,25.4,6.0,1.3,117.4,115.6,1.9,182.0,19.3,468.7,PG,4,4,0,0,0,0,0,0,24,0,0.349,2.5,0.5,0.2,7,11,0.389,1.2,0.4,1.6,JDA DIJON BASKET
20,DOMINIC ARTIS,STR,29,28.7,13.5,4.9,11.6,0.423,1.4,5.3,0.275,2.2,2.9,0.783,0.6,2.1,2.7,3.5,1.3,0.3,2.0,1.9,94,0.525,0.485,148.0,2.9,9.4,6.2,22.8,13.7,2.4,1.3,24.8,1.0,1.2,106.4,113.9,-7.6,231.9,14.6,832.0,G,70,0,0,0,0,0,0,0,23,0,0.297,1.7,0.6,0.2,11,18,0.379,0.3,0.9,1.3,STRASBOURG IG
21,AHMAD CAVER,N92,20,29.0,12.9,4.4,9.7,0.456,1.4,3.6,0.375,2.8,3.3,0.846,0.5,1.9,2.3,3.5,1.5,0.2,1.6,2.8,62,0.582,0.526,167.7,2.0,9.6,5.5,19.3,12.3,2.8,0.6,20.4,2.7,1.3,117.2,114.7,2.5,170.1,16.6,579.0,PG,106,0,0,0,0,0,0,0,29,0,0.25,2.3,1.0,0.3,8,12,0.4,1.1,0.6,1.6,NANTERRE 92
22,DESI RODRIGUEZ,N92,29,27.8,12.7,5.1,10.5,0.489,0.9,3.1,0.275,1.6,2.6,0.605,1.2,2.3,3.5,3.6,1.6,0.3,2.0,2.5,56,0.545,0.53,136.9,5.2,12.4,8.5,22.2,14.6,3.1,1.4,23.1,1.3,1.2,107.9,113.4,-5.5,259.5,17.0,804.9,SF,22,1,0,0,0,0,2,0,32,0,0.283,1.8,0.8,0.2,11,18,0.379,0.5,0.9,1.5,NANTERRE 92
23,JUSTIN TILLMAN,N92,28,21.6,12.6,5.0,10.4,0.486,0.7,2.3,0.317,1.8,2.2,0.82,2.6,2.3,4.9,0.4,0.4,0.2,1.1,2.3,32,0.555,0.521,162.3,15.0,15.3,15.1,3.8,8.9,1.0,1.2,27.0,-3.8,1.2,113.4,117.3,-3.9,197.9,18.7,605.1,PF,52,1,0,0,0,0,0,0,21,0,0.18,0.4,0.4,0.2,11,17,0.393,1.0,0.4,1.4,NANTERRE 92
24,DUSAN RISTIC,CHA,34,23.7,12.4,4.8,8.6,0.558,1.5,3.2,0.464,1.3,2.1,0.597,1.9,4.4,6.3,1.1,0.4,0.3,1.4,2.1,24,0.649,0.646,161.9,11.0,23.1,17.2,8.5,12.4,0.8,1.3,21.6,-2.5,1.4,121.0,114.4,6.6,328.0,19.5,806.0,C,13,2,0,0,0,0,0,0,23,0,0.194,0.8,0.3,0.2,17,17,0.5,1.9,0.9,2.8,CHALON-SUR-SAONE
25,TYSON WARD,PAR,38,23.2,12.2,4.0,8.6,0.469,2.1,5.2,0.413,2.0,2.7,0.74,0.8,3.7,4.5,1.6,1.1,0.3,1.1,2.3,22,0.624,0.594,162.3,4.4,20.2,12.4,10.4,9.9,2.4,1.5,21.2,-0.2,1.4,127.6,110.4,17.2,342.8,19.9,880.9,SG,47,1,0,0,0,0,0,0,30,0,0.17,1.4,1.0,0.3,29,9,0.763,2.8,1.4,4.2,PARIS BASKETBALL
26,ANDRE ROBERSON,CHO,5,21.6,12.2,4.8,8.4,0.571,1.2,2.8,0.429,1.4,1.6,0.875,0.6,4.8,5.4,2.8,1.8,0.4,1.2,3.2,2,0.67,0.643,187.5,4.3,28.7,17.5,21.4,11.6,4.4,2.3,22.8,2.9,1.5,128.7,94.6,34.1,58.5,26.2,108.0,SG,123,0,0,0,0,0,0,0,19,0,0.23,2.3,1.5,0.2,4,1,0.8,0.4,0.4,0.8,CHOLET BASKET
27,BENJAMIN SENE,N92,29,26.7,12.2,4.6,9.4,0.482,1.7,4.1,0.424,1.3,1.5,0.907,0.4,1.7,2.1,4.0,1.0,0.0,1.6,2.3,63,0.603,0.573,181.2,1.9,9.4,5.3,25.6,13.8,2.1,0.2,20.6,3.9,1.3,118.1,117.6,0.5,247.1,16.5,775.2,PG,34,1,0,0,0,0,1,0,27,0,0.281,2.5,0.6,0.2,10,19,0.345,1.6,0.5,2.0,NANTERRE 92
28,TRAY BUCHANAN,LEM,32,22.5,12.2,4.0,9.3,0.433,1.8,4.7,0.377,2.3,2.8,0.822,0.6,1.0,1.6,1.6,0.8,0.1,1.3,2.2,72,0.576,0.529,163.3,3.3,5.6,4.4,12.2,10.6,2.0,0.3,23.8,-0.7,1.3,119.1,116.3,2.8,180.5,15.8,720.0,G,181,0,0,0,0,0,0,0,27,0,0.182,1.3,0.7,0.3,18,14,0.563,1.6,0.6,2.2,LE MANS SARTHE BASKET
29,JACK NUNGE,PORT,29,26.7,12.1,4.4,8.1,0.549,0.8,2.6,0.324,2.4,2.9,0.831,2.5,4.1,6.6,1.9,0.7,1.1,1.3,2.6,6,0.646,0.6,170.5,12.1,20.6,16.3,15.6,12.0,1.5,4.2,20.0,0.0,1.5,127.5,113.7,13.8,339.1,22.5,773.1,F,7,4,0,0,0,0,0,0,32,0,0.252,1.5,0.6,0.4,8,21,0.276,2.5,0.9,3.4,LE PORTEL
30,DEANDRE GHOLSTON,PORT,30,25.8,12.0,4.0,10.1,0.401,1.4,4.2,0.339,2.5,3.1,0.815,0.3,2.3,2.6,1.5,0.9,0.1,2.1,2.3,145,0.526,0.472,155.4,1.3,11.9,6.6,12.4,15.7,1.9,0.5,26.3,-4.5,1.2,95.4,117.6,-22.2,136.5,11.1,775.0,G,85,0,0,0,0,0,0,0,23,0,0.219,0.7,0.4,0.3,8,22,0.267,-1.1,0.5,-0.7,LE PORTEL
31,NOLAN TRAORE,SQB,32,22.6,11.8,4.0,10.3,0.39,1.3,4.2,0.313,2.4,3.4,0.704,0.5,1.3,1.8,5.0,0.7,0.1,2.4,2.6,97,0.497,0.453,140.7,2.6,7.8,5.1,44.4,17.1,1.8,0.4,30.2,4.1,1.1,105.8,114.8,-9.0,198.5,14.5,721.9,F,39,1,0,0,0,0,0,0,25,0,0.331,2.1,0.3,0.3,14,18,0.438,0.3,0.7,1.0,SAINT-QUENTIN BASKETBALL
32,CLEMENT FRISCH,NAN,31,26.8,11.7,4.5,9.4,0.481,1.7,4.0,0.431,0.9,1.6,0.592,1.0,4.1,5.1,2.2,1.3,0.9,1.1,2.4,43,0.579,0.572,150.4,4.7,18.5,11.7,13.4,10.1,2.6,3.4,19.7,1.1,1.2,115.6,113.1,2.5,313.9,18.0,831.0,PF,24,1,0,0,0,0,0,0,23,0,0.216,1.9,1.2,0.2,14,17,0.452,1.3,1.0,2.3,NANCY BASKET
33,FRANK JACKSON,N92,8,21.9,11.6,3.6,10.5,0.345,1.9,5.8,0.326,2.5,3.1,0.8,0.8,0.8,1.5,0.8,0.5,0.0,1.5,3.3,173,0.489,0.435,147.1,4.2,5.1,4.6,5.6,11.2,1.2,0.0,27.6,-4.4,1.1,98.9,119.9,-21.0,16.1,8.9,175.0,SG,140,0,0,0,0,0,0,0,22,0,0.138,0.5,0.3,0.3,3,5,0.375,-0.1,0.0,-0.1,NANTERRE 92
34,JORDAN LOYD,ASM,31,22.7,11.5,3.5,7.7,0.458,2.1,4.9,0.428,2.4,2.6,0.915,0.4,2.4,2.8,2.2,0.9,0.0,1.1,2.2,33,0.653,0.595,180.0,2.2,12.8,7.7,16.8,11.0,2.2,0.1,20.7,1.6,1.5,128.0,108.2,19.8,246.8,18.6,703.0,G,115,0,0,0,0,0,0,0,24,0,0.194,2.0,0.9,0.3,22,9,0.71,2.2,1.4,3.6,AS MONACO BASKET
35,JOFFREY LAUVERGNE,LYV,28,18.8,11.5,4.5,7.3,0.616,0.3,1.0,0.333,2.3,3.3,0.703,1.4,2.7,4.1,1.1,0.2,0.0,1.4,2.1,9,0.664,0.638,165.2,10.1,18.3,14.3,12.0,13.8,0.6,0.2,25.2,-3.3,1.6,123.1,112.3,10.7,202.4,21.4,525.0,PF,183,0,0,0,0,0,0,0,20,0,0.185,0.8,0.2,0.4,19,9,0.679,1.6,0.7,2.3,ASVEL BASKET
36,GERALD AYAYI,CHO,32,22.8,11.5,4.1,8.4,0.481,1.0,2.8,0.348,2.4,2.9,0.83,1.0,2.8,3.8,2.5,0.7,0.1,2.8,2.4,103,0.593,0.539,166.0,5.6,15.7,10.7,19.2,22.0,1.7,0.5,25.1,-4.6,1.4,104.8,110.0,-5.2,211.8,14.4,730.0,PG,142,0,0,0,0,0,0,0,30,0,0.218,0.9,0.3,0.3,21,11,0.656,0.1,1.2,1.3,CHOLET BASKET
37,ELIE OKOBO,ASM,33,25.0,11.5,3.7,8.8,0.423,0.9,3.4,0.277,3.1,3.5,0.872,0.4,2.4,2.8,4.9,0.6,0.3,2.2,2.9,74,0.553,0.476,157.1,2.1,11.8,7.1,35.6,17.4,1.3,1.3,24.1,4.5,1.3,113.7,109.2,4.5,261.9,15.8,824.0,PG,45,1,0,0,0,0,0,0,27,0,0.299,2.3,0.3,0.4,21,12,0.636,1.3,1.5,2.8,AS MONACO BASKET
38,JUBRILE BELO,ULR,30,27.7,11.5,3.7,7.1,0.519,0.1,0.3,0.3,4.0,4.9,0.823,1.3,3.8,5.0,0.6,0.7,0.8,1.7,2.8,104,0.622,0.526,164.2,5.9,17.9,11.8,4.8,15.8,1.4,3.2,20.3,-4.9,1.6,109.3,112.6,-3.4,220.6,14.3,831.0,FC,36,1,0,0,0,0,0,0,23,0,0.171,0.4,0.4,0.7,4,26,0.133,0.6,1.1,1.7,UNION LA ROCHELLE
39,IVAN FEVRIER,PORT,27,27.3,11.4,3.9,9.1,0.433,1.2,3.4,0.355,2.4,3.3,0.711,0.9,2.9,3.7,1.8,0.7,0.0,1.9,1.6,125,0.543,0.5,149.9,4.0,13.6,8.8,13.3,15.4,1.4,0.1,22.9,-2.8,1.3,101.3,117.3,-16.1,166.3,12.4,737.9,F,89,0,0,0,0,0,0,0,22,0,0.226,0.9,0.3,0.4,7,20,0.259,-0.3,0.5,0.2,LE PORTEL
40,DIGUE DIAWARA,PORT,30,27.2,11.4,3.8,8.5,0.449,1.2,3.4,0.356,2.5,3.2,0.789,0.7,4.0,4.7,1.1,1.0,0.7,1.6,2.3,87,0.573,0.52,159.5,3.3,19.6,11.3,8.5,13.6,2.1,2.5,21.2,-3.1,1.3,106.1,113.8,-7.7,227.6,14.9,815.9,F,177,0,0,0,0,0,0,0,27,0,0.196,0.7,0.6,0.4,8,22,0.267,0.2,0.9,1.2,LE PORTEL
41,MATTHEW STRAZEL,ASM,41,26.1,11.3,3.6,8.3,0.438,2.0,4.7,0.415,2.1,2.7,0.768,0.4,1.7,2.1,4.6,0.8,0.0,2.0,2.3,79,0.596,0.556,162.1,2.0,8.0,5.1,29.4,17.4,1.6,0.0,21.1,4.1,1.4,118.3,109.7,8.6,326.3,15.3,1070.7,PG,18,2,0,0,0,0,1,0,21,0,0.273,2.3,0.4,0.3,30,11,0.732,2.2,1.9,4.1,AS MONACO BASKET
42,CHRISTIAN SENGFELDER,DIJ,35,23.2,11.3,4.4,8.2,0.54,1.1,2.4,0.44,1.4,1.7,0.831,1.2,3.0,4.2,1.0,0.3,0.1,1.1,2.4,70,0.633,0.605,181.1,6.9,16.6,11.9,8.1,10.6,0.6,0.4,21.0,-1.6,1.4,117.4,117.2,0.2,248.9,16.1,811.1,F,26,1,0,0,0,0,0,0,28,0,0.185,1.0,0.2,0.2,17,18,0.486,1.5,0.6,2.0,JDA DIJON BASKET
43,BASTIEN VAUTIER,CHO,26,21.6,11.3,4.4,7.2,0.618,0.0,0.0,0.0,2.4,3.5,0.692,1.9,3.0,5.0,2.4,0.5,0.4,1.7,2.5,11,0.648,0.618,131.1,11.8,18.2,15.0,19.0,16.3,1.3,2.1,22.1,-0.5,1.6,123.3,107.3,15.9,238.1,21.0,561.0,GF,15,2,0,0,0,0,0,0,19,0,0.216,1.4,0.3,0.5,19,7,0.731,1.7,1.1,2.8,CHOLET BASKET
44,ZELJKO SAKIC,CHA,30,24.5,11.3,3.8,8.0,0.477,1.5,3.6,0.413,2.2,2.8,0.783,0.7,3.4,4.1,2.5,0.3,0.1,1.8,2.3,95,0.613,0.571,167.3,3.8,17.2,10.8,16.6,16.4,0.7,0.3,21.1,-0.6,1.4,114.3,115.1,-0.8,223.1,14.5,736.0,F,31,1,0,0,0,0,0,0,19,0,0.203,1.4,0.2,0.3,17,13,0.567,1.1,0.7,1.8,CHALON-SUR-SAONE
45,TAJUAN AGEE,GRV,29,24.9,11.2,3.9,9.2,0.425,0.7,2.8,0.259,2.6,3.7,0.708,1.3,4.2,5.4,2.1,1.1,0.4,2.3,2.7,102,0.515,0.465,139.2,6.6,21.5,14.1,16.4,17.3,2.4,2.0,25.7,-3.6,1.2,97.7,109.0,-11.3,211.5,14.4,722.2,F,19,2,0,0,0,0,0,0,20,0,0.222,0.9,0.5,0.4,12,17,0.414,-0.8,1.3,0.5,BCM GRAVELINES
46,EDON MAXHUNI,STR,14,23.8,11.1,3.5,9.8,0.358,1.9,4.8,0.388,2.2,2.6,0.838,0.4,1.0,1.4,3.2,0.6,0.0,2.3,2.9,168,0.506,0.453,158.4,1.9,5.2,3.6,23.4,17.3,1.4,0.0,25.9,-0.6,1.1,99.3,117.2,-17.9,55.9,9.5,333.0,PG,71,0,0,0,0,0,0,0,22,0,0.23,1.4,0.3,0.3,6,8,0.429,-0.2,0.2,0.0,STRASBOURG IG
47,TREVON BLUIETT,CSP,29,28.2,11.1,3.5,8.1,0.436,2.2,5.1,0.435,1.8,2.4,0.757,0.8,2.3,3.1,2.3,0.6,0.1,1.2,2.4,114,0.606,0.573,162.8,3.3,11.1,7.1,14.6,11.4,1.1,0.3,17.7,1.4,1.4,117.4,117.6,-0.2,209.8,13.1,819.2,SG,67,0,0,0,0,0,0,0,25,0,0.206,2.0,0.5,0.3,10,19,0.345,1.3,0.5,1.8,CSP LIMOGES
48,KRISTERS ZORIKS,PORT,30,27.7,11.1,3.5,8.1,0.426,1.6,4.6,0.338,2.6,3.0,0.865,0.4,1.6,1.9,3.5,0.6,0.1,1.9,3.0,117,0.586,0.523,163.0,1.7,7.5,4.6,25.1,16.8,1.2,0.2,20.5,1.7,1.4,111.5,120.7,-9.2,184.4,12.8,830.1,PG,35,1,0,0,0,0,0,0,22,0,0.276,1.9,0.3,0.4,8,22,0.267,0.9,0.2,1.0,LE PORTEL
49,STEF SMITH,CHO,31,18.2,11.0,3.1,7.7,0.403,1.1,3.8,0.299,3.7,4.3,0.865,0.6,1.8,2.4,2.3,0.7,0.1,1.5,2.5,37,0.577,0.477,156.7,4.1,12.4,8.3,21.5,13.4,2.2,0.4,27.9,0.2,1.4,117.0,109.6,7.5,184.4,18.2,565.0,PG,124,0,0,0,0,0,0,0,21,0,0.178,1.5,0.5,0.6,21,10,0.677,1.4,1.0,2.3,CHOLET BASKET
50,CALEB WALKER,NAN,29,25.8,11.0,4.0,7.5,0.532,0.9,2.7,0.316,2.1,3.6,0.596,0.7,2.1,2.8,2.8,1.0,0.0,1.8,1.6,86,0.605,0.589,144.5,3.4,10.2,6.8,17.4,16.7,2.0,0.1,20.0,0.0,1.5,112.5,120.8,-8.3,215.5,15.0,748.0,G,77,0,0,0,0,0,0,0,22,0,0.219,1.5,0.5,0.5,12,17,0.414,0.9,0.1,1.0,NANCY BASKET
51,PARIS LEE,LYV,32,22.3,10.9,3.3,7.7,0.433,2.1,5.1,0.409,2.2,2.5,0.886,0.3,1.2,1.6,3.4,0.8,0.0,1.0,1.2,28,0.624,0.569,172.7,2.1,7.1,4.6,26.2,10.0,2.0,0.0,20.6,5.8,1.4,131.8,114.1,17.8,260.9,19.1,712.0,G,64,0,0,0,0,0,0,0,28,0,0.227,3.5,0.8,0.3,22,10,0.688,2.8,0.8,3.6,ASVEL BASKET
52,DOMINIK OLEJNICZAK,SQB,31,22.7,10.6,4.4,7.5,0.591,0.0,0.0,0.0,1.8,2.3,0.786,3.1,4.3,7.4,0.8,0.4,0.7,1.5,2.4,8,0.626,0.591,137.6,17.4,25.8,21.4,7.3,14.9,1.1,4.3,21.0,-4.3,1.4,121.0,110.2,10.9,302.8,21.7,702.3,C,2,7,0,0,0,0,0,0,19,0,0.191,0.5,0.3,0.3,13,18,0.419,1.7,1.1,2.9,SAINT-QUENTIN BASKETBALL
53,ZAC CUTHBERTSON,CHA,33,29.4,10.5,3.4,6.5,0.521,0.8,2.3,0.373,3.0,4.4,0.676,1.1,3.7,4.8,1.9,1.1,0.5,1.3,2.6,88,0.629,0.587,157.0,4.8,16.0,10.6,10.1,13.4,2.1,2.0,15.6,-0.1,1.6,122.0,112.9,9.1,292.1,14.9,970.0,F,32,1,0,0,0,0,0,0,24,0,0.173,1.5,0.9,0.7,17,16,0.515,1.8,1.2,3.1,CHALON-SUR-SAONE
54,ALPHA DIALLO,ASM,33,24.2,10.5,3.8,7.6,0.508,1.0,2.9,0.333,1.9,3.2,0.596,1.2,3.0,4.2,1.5,0.6,0.4,1.4,2.3,84,0.588,0.572,143.7,6.4,14.9,10.8,10.9,13.2,1.4,1.6,20.1,-1.4,1.4,113.6,107.4,6.2,234.5,15.0,799.0,SF,188,0,0,0,0,0,0,0,18,0,0.181,1.1,0.5,0.4,24,9,0.727,1.0,1.6,2.6,AS MONACO BASKET
55,MAKSIM SALASH,JLB,33,21.3,10.5,3.0,6.3,0.483,0.7,2.1,0.314,3.8,4.8,0.796,0.9,2.6,3.5,0.9,0.9,0.5,1.2,2.4,44,0.628,0.536,159.4,5.5,15.9,10.7,7.1,12.1,2.2,2.4,20.7,-2.4,1.7,123.5,111.7,11.8,226.6,18.0,702.5,PF,169,0,0,0,0,0,0,0,22,0,0.129,0.8,0.8,0.8,19,14,0.576,1.8,1.0,2.8,JL BOURG-EN-BRESSE
56,SAM SESSOMS,ULR,12,26.8,10.5,4.3,10.3,0.415,0.8,3.9,0.213,1.2,1.3,0.875,0.3,1.2,1.5,2.9,0.8,0.3,2.2,2.2,171,0.484,0.455,150.2,1.7,6.0,3.8,24.9,16.7,1.6,1.1,25.9,-0.9,1.0,87.5,118.0,-30.5,50.3,9.2,321.0,G,96,0,0,0,0,0,0,0,24,0,0.283,1.3,0.3,0.1,1,11,0.083,-0.9,0.1,-0.7,UNION LA ROCHELLE
