#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
198,MAXIMILIAN UGRAI,OLI,37,11.0,2.8,0.9,2.8,0.32,0.4,1.5,0.232,0.7,0.8,0.833,0.6,1.0,1.5,0.5,0.4,0.1,0.7,2.1,210,0.448,0.383,138.6,6.1,11.0,8.5,7.3,17.7,1.9,0.9,15.9,-3.2,1.0,93.0,112.1,-19.1,34.5,5.9,406.7,SF,93,0,0,0,0,0,0,0,9,0,0.05,0.7,0.6,0.3,19,18,0.514,-0.4,0.4,0.0,S.OLIVER BASKETS
199,KARSTEN TADDA,BRO,26,13.2,2.8,0.8,2.0,0.412,0.7,1.7,0.419,0.5,0.7,0.706,0.3,1.0,1.3,0.7,0.4,0.0,0.5,1.9,201,0.616,0.588,153.6,2.8,9.1,6.0,7.7,18.2,1.5,0.0,9.5,-0.3,1.4,113.8,115.3,-1.5,45.6,7.1,343.8,SG,180,0,0,0,0,0,0,0,9,0,0.051,1.4,0.8,0.3,10,16,0.385,0.3,0.2,0.5,BROSE BASKETS BAMBERG
200,GAVIN SCHILLING,BLB,23,10.3,2.4,1.0,1.8,0.561,0.0,0.0,0.0,0.4,1.2,0.37,1.1,1.5,2.7,0.3,0.1,0.3,0.7,1.7,183,0.53,0.561,93.1,13.5,17.8,15.7,4.9,23.2,0.7,3.1,13.4,-4.8,1.4,98.4,106.3,-7.9,48.9,9.3,235.9,SF,120,0,0,0,0,0,0,0,6,0,0.046,0.4,0.2,0.7,15,8,0.652,-0.1,0.4,0.3,BASKETBALL LOWEN BRAUNSCHWEIG
201,JULIUS LEANDER BAUMER,LUD,18,10.6,2.3,0.7,1.6,0.429,0.4,1.0,0.444,0.6,0.7,0.769,0.2,0.8,1.0,0.1,0.3,0.1,0.3,1.6,203,0.623,0.571,164.2,2.1,10.0,5.5,0.9,12.9,1.4,0.7,9.0,-2.3,1.5,118.3,104.3,14.0,18.6,6.9,191.0,G,113,0,0,0,0,0,0,0,9,0,0.027,0.2,1.0,0.5,11,7,0.611,0.2,0.4,0.6,MHP RIESEN LUDWIGSBURG
202,MAX DILEO,EWE,25,9.3,2.2,0.5,2.2,0.236,0.4,1.5,0.263,0.8,0.8,0.905,0.7,0.3,1.0,1.0,0.6,0.1,0.4,1.6,185,0.428,0.327,140.4,9.9,4.2,6.9,14.7,13.5,3.3,1.0,14.1,2.5,1.0,108.4,112.3,-3.9,40.4,9.2,232.4,G,154,0,0,0,0,0,0,0,14,0,0.048,2.4,1.5,0.4,14,11,0.56,0.2,0.2,0.4,EWE BASKETS OLDENBURG
203,LARS THIEMANN,TBB,31,8.6,2.2,0.8,1.2,0.658,0.0,0.0,0.0,0.6,1.0,0.6,0.7,1.0,1.7,0.2,0.1,0.1,0.5,1.3,179,0.664,0.658,125.8,10.1,13.3,11.7,3.0,21.5,0.6,0.7,11.0,-3.9,1.8,117.2,113.5,3.7,49.3,9.7,265.6,C,102,0,0,0,0,0,0,0,8,0,0.034,0.4,0.2,0.8,14,17,0.452,0.4,0.2,0.5,TELEKOM BASKETS BONN
204,TIMO LANMULLER,FRA,16,9.1,2.2,0.7,1.5,0.458,0.6,1.2,0.526,0.2,0.2,1.0,0.3,0.6,0.8,0.4,0.3,0.0,0.2,1.1,176,0.691,0.667,198.5,3.7,8.2,6.0,8.1,10.6,1.5,0.0,9.4,1.2,1.5,137.2,118.7,18.5,25.6,10.1,146.2,G,117,0,0,0,0,0,0,0,6,0,0.041,2.3,1.3,0.1,3,13,0.188,0.3,0.0,0.3,FRAPORT SKYLINERS
205,KEVIN WOHLRATH,BRO,25,11.1,2.1,0.8,2.0,0.38,0.2,1.0,0.192,0.4,0.4,0.909,0.5,0.9,1.4,0.4,0.4,0.0,0.4,1.4,206,0.483,0.43,148.1,5.2,9.7,7.5,6.0,15.4,1.9,0.0,10.8,-1.0,1.1,100.4,114.7,-14.3,34.6,6.6,276.8,G,213,0,0,0,0,0,0,0,6,0,0.041,1.1,1.0,0.2,9,16,0.36,0.0,0.1,0.1,BROSE BASKETS BAMBERG
206,FABIAN BLECK,OLI,28,13.5,2.0,0.8,1.6,0.511,0.0,0.0,0.0,0.4,0.7,0.55,0.7,1.0,1.7,0.6,0.5,0.1,0.4,2.6,204,0.53,0.511,106.1,6.5,8.7,7.6,6.8,17.0,2.2,0.9,8.0,-0.1,1.3,112.0,108.7,3.3,42.0,6.9,379.2,F,63,0,0,0,0,0,0,0,5,0,0.05,1.5,1.4,0.4,19,9,0.679,0.3,0.5,0.8,S.OLIVER BASKETS
207,PHILIPP HARTWICH,ROST,32,15.9,2.0,0.9,1.3,0.707,0.0,0.0,0.0,0.2,0.7,0.273,1.6,2.0,3.6,0.7,0.3,0.7,1.0,3.0,193,0.631,0.707,98.0,12.7,14.8,13.8,6.7,39.4,1.1,4.8,7.7,-3.6,1.6,103.2,107.9,-4.8,97.5,8.0,510.2,C,65,0,0,0,0,0,0,0,8,0,0.056,0.7,0.3,0.5,16,16,0.5,0.1,0.8,0.8,ROSTOCK SEAWOLVES
208,CRAIG MOLLER,BRO,18,10.0,2.0,0.6,1.6,0.345,0.2,0.7,0.231,0.7,0.8,0.929,0.8,0.9,1.8,0.6,0.4,0.1,0.4,1.0,175,0.512,0.397,150.4,10.2,10.9,10.6,8.0,16.6,2.4,0.6,10.9,-0.2,1.2,113.6,115.4,-1.8,39.8,10.2,179.2,F,143,0,0,0,0,0,0,0,11,0,0.036,1.4,1.1,0.5,6,12,0.333,0.2,0.1,0.3,BROSE BASKETS BAMBERG
209,ALEC ANIGBATA,RUL,25,4.3,1.8,0.8,1.2,0.613,0.1,0.4,0.273,0.2,0.2,0.667,0.4,0.3,0.7,0.3,0.2,0.0,0.1,0.7,30,0.669,0.661,155.2,11.8,9.4,10.6,11.8,8.2,2.0,1.1,15.6,1.5,1.5,138.8,105.8,33.0,36.0,18.7,107.2,GF,116,0,0,0,0,0,0,0,7,0,0.035,2.3,1.3,0.2,18,7,0.72,0.5,0.2,0.6,RATIOPHARM ULM
210,DOMINIC LOCKHART,ROST,25,21.1,1.6,0.6,1.7,0.326,0.3,1.4,0.235,0.2,0.4,0.556,0.9,2.9,3.8,1.0,0.6,0.0,0.8,2.9,217,0.437,0.419,111.6,5.4,16.5,11.1,6.7,28.8,1.7,0.2,5.9,-0.6,1.0,94.0,109.0,-15.0,67.4,4.6,528.3,F,64,0,0,0,0,0,0,0,7,0,0.053,1.3,0.8,0.2,13,12,0.52,-0.2,0.7,0.5,ROSTOCK SEAWOLVES
211,MARIJN VERVERS,GOE,14,13.3,1.6,0.6,1.8,0.36,0.1,0.4,0.4,0.1,0.3,0.5,0.6,0.7,1.3,2.7,0.7,0.0,1.1,1.8,198,0.411,0.4,126.0,4.8,7.4,6.0,31.7,35.9,2.8,0.0,10.1,5.4,0.9,94.3,125.3,-30.9,37.8,7.6,185.8,PG,106,0,0,0,0,0,0,0,7,0,0.121,2.5,0.7,0.2,1,13,0.071,-0.1,-0.2,-0.3,BG GOETTINGEN
212,ALEKSA KOVACEVIC,BC,37,7.9,1.5,0.5,1.6,0.305,0.1,0.3,0.167,0.5,0.7,0.731,0.3,0.3,0.6,0.8,0.4,0.0,0.7,1.5,218,0.405,0.322,120.3,5.6,5.0,5.3,14.9,26.2,3.0,0.0,15.8,-2.0,1.0,84.4,117.0,-32.5,15.8,4.0,290.9,PG,72,0,0,0,0,0,0,0,8,0,0.043,1.2,0.6,0.4,18,19,0.486,-0.6,0.1,-0.5,MITTELDEUTSCHER BC
213,DOMINYKAS PLETA,LUD,14,3.6,1.5,0.4,1.1,0.375,0.1,0.1,0.5,0.6,0.9,0.615,0.2,0.2,0.4,0.1,0.2,0.1,0.2,0.6,144,0.483,0.406,149.0,6.1,7.7,6.8,3.5,12.1,3.2,5.1,21.9,-4.7,1.3,97.5,98.1,-0.6,8.4,12.3,49.9,F,70,0,0,0,0,0,0,0,11,0,0.018,0.3,1.0,0.8,7,7,0.5,0.0,0.1,0.1,MHP RIESEN LUDWIGSBURG
214,NICOLAS BRETZEL,RUL,32,5.7,1.5,0.7,1.5,0.468,0.0,0.3,0.125,0.1,0.3,0.375,0.5,0.8,1.3,0.3,0.1,0.1,0.3,0.8,186,0.475,0.479,96.8,9.7,17.2,13.4,8.0,16.5,1.1,1.8,14.7,-2.1,1.0,98.8,103.0,-4.2,37.8,9.2,183.6,F,82,0,0,0,0,0,0,0,8,0,0.033,0.9,0.4,0.2,23,9,0.719,0.0,0.4,0.4,RATIOPHARM ULM
215,AKEEM VARGAS,BC,27,9.4,1.4,0.4,1.6,0.256,0.4,1.3,0.278,0.2,0.2,0.833,0.1,0.4,0.6,0.2,0.5,0.0,0.3,0.7,219,0.405,0.372,136.7,2.1,5.8,4.0,2.9,14.9,2.8,0.0,10.2,-1.9,0.9,82.7,117.7,-35.0,14.8,3.7,252.9,G,85,0,0,0,0,0,0,0,11,0,0.02,0.6,1.6,0.1,13,14,0.481,-0.3,0.0,-0.3,MITTELDEUTSCHER BC
216,CHRISTOPH PHILIPPS,FRA,16,11.7,1.3,0.4,1.2,0.368,0.2,0.7,0.273,0.2,0.4,0.5,0.2,0.5,0.7,0.5,0.4,0.3,0.3,1.4,216,0.462,0.447,114.1,2.2,5.8,4.1,6.6,18.8,2.1,2.5,7.0,0.2,1.1,95.4,118.2,-22.8,15.5,4.7,187.2,SF,98,0,0,0,0,0,0,0,4,0,0.033,1.6,1.4,0.3,3,13,0.188,-0.1,0.0,0.0,FRAPORT SKYLINERS
217,JARED GREY,HAM,23,8.0,1.2,0.4,1.0,0.417,0.0,0.3,0.167,0.3,0.6,0.5,0.3,0.8,1.1,0.1,0.3,0.0,0.2,1.3,215,0.464,0.438,108.3,5.3,11.6,8.5,2.4,14.2,2.0,0.0,8.7,-1.6,1.2,96.3,107.8,-11.5,15.8,4.9,183.9,G,148,0,0,0,0,0,0,0,5,0,0.019,0.6,1.4,0.6,14,9,0.609,-0.1,0.3,0.2,VEOLIA TOWERS HAMBURG
218,LEIF MOELLER,HAM,16,5.4,1.2,0.3,1.1,0.294,0.1,0.6,0.111,0.5,0.6,0.889,0.3,0.4,0.6,0.6,0.1,0.1,0.6,0.9,220,0.453,0.324,129.4,5.8,9.0,7.4,15.4,32.3,0.6,2.4,16.3,-4.5,1.1,83.5,114.8,-31.3,5.9,3.3,86.8,GF,197,0,0,0,0,0,0,0,7,0,0.03,0.9,0.1,0.5,7,9,0.438,-0.2,0.0,-0.1,VEOLIA TOWERS HAMBURG
219,GABRIEL KUKU,BRO,14,4.8,1.1,0.4,1.1,0.333,0.4,0.7,0.5,0.1,0.3,0.25,0.1,0.4,0.5,0.3,0.1,0.1,0.6,0.7,222,0.477,0.5,108.3,3.6,8.1,6.0,8.8,32.3,0.8,3.2,16.8,-7.9,1.1,74.4,114.5,-40.0,3.0,2.0,67.3,GF,218,0,0,0,0,0,0,0,6,0,0.021,0.5,0.1,0.3,6,8,0.429,-0.2,0.0,-0.2,BROSE BASKETS BAMBERG
220,NIKLAS WURZNER,MLP,33,7.0,1.1,0.4,1.1,0.324,0.1,0.6,0.105,0.3,0.5,0.688,0.4,0.6,1.0,0.6,0.2,0.1,0.5,1.5,213,0.42,0.351,111.7,7.1,11.4,9.3,14.0,25.4,1.9,1.0,12.1,-0.4,1.0,90.5,110.3,-19.8,23.5,5.0,230.3,PG,176,0,0,0,0,0,0,0,7,0,0.035,1.4,0.5,0.4,18,15,0.545,-0.2,0.3,0.0,MLP ACADEMICS HEIDELBERG
221,CHRISTIAN SKLADANOWSKI,OLI,11,3.8,1.0,0.4,0.6,0.571,0.0,0.1,0.0,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0.0,0.0,0.5,155,0.571,0.571,107.1,3.0,17.5,10.4,4.1,0.0,1.3,0.0,11.0,1.7,1.6,129.0,111.1,18.0,8.5,11.4,41.4,F,221,0,0,0,0,0,0,0,4,0,0.016,0.0,0.0,0.9,6,5,0.545,0.1,0.0,0.1,S.OLIVER BASKETS
222,ANDREW O'BRIEN,MLP,30,7.9,0.7,0.3,1.1,0.273,0.0,0.6,0.059,0.1,0.3,0.3,0.5,0.8,1.3,0.5,0.2,0.1,0.3,1.5,221,0.294,0.288,63.2,7.9,12.3,10.1,9.9,17.6,1.4,1.5,9.0,1.1,0.7,83.9,113.0,-29.1,19.8,3.3,236.3,F,122,0,0,0,0,0,0,0,5,0,0.029,2.0,0.8,0.3,15,15,0.5,-0.3,0.2,-0.1,MLP ACADEMICS HEIDELBERG
223,LENNART SCHULTZ,GOE,23,3.2,0.4,0.1,0.6,0.214,0.1,0.5,0.167,0.0,0.1,0.5,0.0,0.2,0.3,0.1,0.2,0.0,0.2,0.5,223,0.302,0.286,88.1,1.5,8.6,4.9,6.3,21.2,2.8,1.3,11.3,-2.6,0.6,61.3,120.6,-59.3,0.5,0.8,72.9,SG,107,0,0,0,0,0,0,0,3,0,0.009,0.8,1.0,0.1,2,21,0.087,-0.2,0.0,-0.3,BG GOETTINGEN
224,LINUS TRETTIN,RAS,12,1.7,0.2,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.3,0.0,0.3,0.1,0.1,0.0,0.3,0.2,224,0.205,0.0,100.0,17.8,0.0,8.9,7.3,38.1,2.7,0.0,18.1,-11.7,0.5,56.2,109.5,-53.3,-0.8,-2.3,20.4,F,152,0,0,0,0,0,0,0,2,0,0.003,0.3,0.3,0.5,7,5,0.583,-0.1,0.0,-0.1,SC RASTA VECHTA
