#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
1,BRYCE JONES,IGO,30,28.3,18.5,5.9,12.8,0.457,1.7,4.9,0.342,5.1,5.4,0.951,0.6,3.0,3.6,5.9,1.6,0.1,2.7,2.5,6,0.609,0.522,175.0,2.9,13.9,8.6,37.9,14.9,3.0,0.4,30.4,4.3,1.4,121.2,112.5,8.6,400.3,25.2,848.8,PG,14,3,0,0,0,0,1,0,35,0,0.384,2.2,0.6,0.4,19,11,0.633,3.2,1.1,4.3,BC IGOEKA
2,CAT BARBER,CIB,4,31.5,17.5,6.3,15.0,0.417,3.5,8.8,0.4,1.5,2.5,0.6,0.3,1.8,2.0,5.3,0.8,0.0,2.3,2.8,56,0.543,0.533,141.7,1.2,7.9,4.6,34.1,12.3,1.3,0.0,30.7,4.0,1.2,105.5,125.1,-19.6,37.0,16.9,126.2,G,173,0,0,0,0,0,0,0,20,0,0.418,2.3,0.3,0.2,1,3,0.25,0.2,-0.1,0.0,KK CIBONA
3,MATIC REBEC,FMP,13,27.9,17.1,4.8,11.1,0.438,2.2,5.5,0.389,5.2,6.4,0.819,0.4,2.4,2.8,3.8,1.1,0.1,2.1,2.5,17,0.615,0.535,164.6,1.7,11.4,6.4,29.0,13.0,2.1,0.3,27.3,1.6,1.5,121.7,113.1,8.6,132.1,21.4,363.2,PG,111,0,0,0,0,0,0,0,26,0,0.327,1.8,0.5,0.6,7,6,0.538,1.2,0.4,1.6,FMP BEOGRAD
4,VLADIMIR MIHAILOVIC,ZAD,27,30.1,16.3,4.9,12.5,0.391,2.2,6.6,0.335,4.3,4.9,0.879,0.3,2.5,2.8,2.4,0.6,0.0,2.3,3.1,110,0.555,0.479,160.5,1.4,11.0,6.1,15.7,13.5,1.1,0.0,27.7,-2.3,1.3,109.2,111.5,-2.3,174.8,14.1,811.5,G,155,0,0,0,0,0,0,0,34,0,0.267,1.1,0.3,0.4,13,14,0.481,0.8,1.1,1.9,KK ZADAR
5,ERICK NEAL,STU,30,30.4,16.1,5.0,11.5,0.439,1.8,5.0,0.358,4.3,5.1,0.837,0.8,2.0,2.7,5.9,1.4,0.1,3.2,2.6,34,0.588,0.517,163.3,3.1,8.4,5.7,34.0,18.9,2.5,0.4,26.0,2.4,1.4,114.9,117.1,-2.2,325.4,19.2,911.6,G,6,4,0,0,0,0,0,0,34,0,0.366,1.9,0.4,0.4,11,19,0.367,1.9,0.6,2.5,STUDENSKI CENTAR PODGORICA
6,SHANNON SHORTER,SPL,30,33.0,15.9,5.8,12.6,0.462,1.4,4.1,0.331,2.9,3.4,0.845,1.1,5.3,6.4,3.3,1.0,0.3,1.8,2.2,37,0.564,0.516,163.7,4.3,22.1,12.7,19.7,11.2,1.8,1.2,23.9,1.4,1.3,113.4,115.3,-1.9,361.9,18.8,991.1,G,11,3,0,0,0,0,0,0,24,0,0.33,1.9,0.6,0.3,9,21,0.3,1.6,0.9,2.4,KK SPLIT
7,LUKA BOGAVAC,STU,29,29.7,14.9,5.2,11.6,0.451,2.1,5.3,0.399,2.3,2.7,0.87,0.6,3.0,3.6,2.3,1.0,0.1,1.9,2.2,75,0.582,0.542,172.0,2.6,13.0,7.7,13.6,12.9,1.7,0.5,23.1,-1.2,1.3,113.1,117.9,-4.8,244.9,16.0,862.4,PG,131,0,0,0,0,0,0,0,27,0,0.25,1.2,0.5,0.2,11,18,0.379,1.2,0.5,1.7,STUDENSKI CENTAR PODGORICA
8,KOSTA KONDIC,MEG,21,25.4,14.6,4.3,11.0,0.394,2.3,6.2,0.366,3.7,4.3,0.846,0.5,2.4,2.9,2.1,1.0,0.0,1.9,3.0,69,0.566,0.498,160.7,2.5,11.0,7.0,15.6,12.6,2.2,0.0,27.9,-1.7,1.3,108.8,111.8,-3.0,142.6,16.1,533.2,PG,176,0,0,0,0,0,0,0,25,0,0.226,1.2,0.5,0.4,10,11,0.476,0.5,0.7,1.2,KK MEGA BEMAX
9,TAYLER PERSONS,KRK,30,30.2,14.5,5.2,11.1,0.467,1.1,2.8,0.386,3.0,3.4,0.874,0.5,3.3,3.8,7.9,0.6,0.0,3.5,2.5,46,0.572,0.515,172.6,2.0,14.6,8.2,48.3,21.8,1.1,0.0,26.5,5.9,1.3,111.1,120.4,-9.3,345.1,17.8,905.2,G,2,7,0,0,0,0,0,0,29,0,0.449,2.2,0.2,0.3,5,25,0.167,1.3,0.2,1.5,KRKA NOVO MESTO
10,DEVIN ROBINSON,COL,33,26.3,14.4,5.7,11.6,0.495,0.5,2.3,0.224,2.5,3.2,0.779,1.0,4.5,5.6,2.0,0.8,0.4,2.0,2.2,40,0.556,0.517,149.7,5.2,22.7,13.9,14.6,13.5,1.7,1.8,27.2,-2.7,1.2,107.4,107.2,0.2,299.0,18.4,868.9,F,19,2,0,0,0,0,0,0,25,0,0.261,1.0,0.4,0.3,20,13,0.606,0.6,1.8,2.3,KK CEDEVITA OLIMPIJA LJUBLJANA
11,BRYNTON LEMAR,COL,25,24.2,14.4,4.2,9.6,0.432,1.5,4.0,0.384,4.6,5.1,0.891,0.7,2.2,2.9,1.9,1.1,0.0,1.7,2.6,28,0.605,0.51,170.6,3.7,11.8,7.8,14.0,12.6,2.5,0.2,26.9,-1.9,1.5,118.5,106.9,11.6,190.0,19.8,605.5,G,57,0,0,0,0,0,1,0,29,0,0.205,1.1,0.7,0.5,17,8,0.68,1.6,1.2,2.8,KK CEDEVITA OLIMPIJA LJUBLJANA
12,MIHAJLO PETROVIC,MEG,30,27.5,14.2,5.2,10.6,0.491,1.1,3.2,0.333,2.8,4.0,0.686,0.8,2.0,2.8,7.3,0.6,0.0,2.4,1.7,19,0.575,0.541,151.0,4.0,8.8,6.5,50.3,16.1,1.2,0.0,25.7,9.0,1.3,119.5,115.9,3.5,353.6,20.7,826.0,PG,1,7,0,0,0,0,0,0,28,0,0.435,3.1,0.3,0.4,15,15,0.5,2.5,0.7,3.2,KK MEGA BEMAX
13,AMAR GEGIC,ZAD,10,30.9,14.1,5.6,15.4,0.364,0.7,5.8,0.121,2.2,3.9,0.564,1.8,2.8,4.6,2.8,1.1,0.2,2.2,2.2,157,0.412,0.386,104.8,7.2,13.8,10.2,19.5,11.4,2.1,0.9,30.6,-1.1,0.9,90.8,110.2,-19.4,57.9,10.6,309.1,PG,160,0,0,0,0,0,0,0,30,0,0.321,1.3,0.5,0.3,4,6,0.4,-0.7,0.4,-0.3,KK ZADAR
14,BRANDEN JENKINS,MOR,20,29.8,14.1,5.0,12.0,0.417,1.9,6.0,0.311,2.2,3.0,0.733,0.5,2.5,3.0,2.5,1.6,0.2,2.6,2.8,131,0.527,0.494,146.1,1.9,12.1,6.4,16.9,16.1,2.9,0.5,25.3,-3.0,1.2,96.0,125.0,-29.0,131.0,12.7,595.2,F,149,0,0,0,0,0,0,0,27,0,0.281,1.0,0.6,0.3,1,19,0.05,-0.7,-0.3,-1.0,KK MORNAR
15,BOGOLJUB MARKOVIC,MEG,30,29.4,13.7,4.7,8.8,0.538,1.0,2.7,0.37,3.3,4.3,0.76,1.6,5.2,6.8,2.7,0.8,0.8,2.7,3.4,43,0.642,0.595,166.8,7.2,21.4,14.6,16.3,20.4,1.5,2.7,21.8,-3.2,1.6,113.0,108.1,4.9,327.4,18.0,883.2,PF,3,6,0,0,0,0,0,0,27,0,0.257,1.0,0.3,0.5,16,14,0.533,1.2,1.7,2.9,KK MEGA BEMAX
16,FILIP PETRUSEV,ZVE,28,21.7,13.6,4.8,8.4,0.568,0.6,1.6,0.348,3.5,4.5,0.778,1.5,3.5,5.0,1.8,0.6,0.6,1.3,2.1,4,0.655,0.602,169.3,9.0,21.7,15.3,14.4,10.7,1.6,3.0,25.9,-0.4,1.6,128.2,107.8,20.3,292.5,25.9,607.3,FC,18,2,0,0,0,0,0,0,23,0,0.209,1.4,0.5,0.5,21,7,0.75,2.5,1.2,3.7,KK CRVENA ZVEZDA
17,JOSHUA SCOTT,FMP,17,25.1,13.4,4.6,11.6,0.401,0.8,3.1,0.264,3.2,4.2,0.775,0.9,1.8,2.8,2.6,1.1,0.0,2.8,2.9,136,0.497,0.437,144.0,4.5,9.4,6.9,20.9,17.4,2.3,0.0,30.3,-4.3,1.2,95.7,117.8,-22.1,81.4,12.5,426.0,G,167,0,0,0,0,0,0,0,23,0,0.266,0.9,0.4,0.4,7,10,0.412,-0.7,0.2,-0.5,FMP BEOGRAD
18,DANILO TASIC,FMP,12,27.1,13.3,4.3,10.1,0.421,1.0,2.8,0.353,3.8,4.9,0.78,1.8,3.8,5.7,2.2,0.8,0.4,2.2,2.7,64,0.544,0.471,155.4,8.4,18.6,13.4,16.8,15.0,1.5,1.5,25.4,-2.7,1.3,108.2,111.2,-3.0,101.6,16.6,325.7,PF,59,0,0,0,0,0,0,0,23,0,0.247,1.0,0.3,0.5,6,6,0.5,0.3,0.4,0.7,FMP BEOGRAD
19,RASIR BOLTON,SPAR,30,25.8,13.3,4.4,10.1,0.439,1.3,3.7,0.345,3.2,3.9,0.805,0.6,1.7,2.2,3.0,0.7,0.1,2.4,1.9,108,0.562,0.502,158.9,2.8,7.6,5.3,20.2,17.1,1.4,0.3,25.7,-1.5,1.3,107.3,114.5,-7.3,193.0,14.2,775.3,PG,126,0,0,0,0,0,0,0,28,0,0.247,1.2,0.3,0.4,16,14,0.533,0.5,0.8,1.2,KK SPAR
20,STEFAN LAZAREVIC,FMP,14,31.8,13.3,4.4,9.7,0.456,0.6,2.4,0.265,3.8,4.4,0.869,1.9,5.1,7.1,1.9,0.6,0.1,2.0,3.4,95,0.571,0.489,158.9,7.8,21.7,14.6,11.5,14.7,1.1,0.5,20.5,-2.4,1.4,113.3,118.0,-4.7,127.6,14.9,445.1,SF,205,0,0,0,0,0,0,0,21,0,0.236,0.9,0.3,0.4,8,6,0.571,0.6,0.2,0.8,FMP BEOGRAD
21,DIANTE BALDWIN,BOR,30,33.1,13.3,5.3,12.3,0.43,1.1,3.6,0.318,1.5,2.2,0.708,0.7,2.7,3.4,5.0,1.7,0.0,2.9,2.5,121,0.499,0.476,145.5,2.5,11.1,6.6,28.5,17.7,2.7,0.0,23.5,1.4,1.1,98.6,112.0,-13.4,254.1,13.4,992.2,PG,47,1,0,0,0,0,0,0,28,0,0.369,1.7,0.6,0.2,10,20,0.333,-0.9,1.3,0.5,KK BORAC CACAK
22,CHICO CARTER JR.,MOR,18,26.9,13.0,4.8,9.8,0.494,1.8,4.0,0.444,1.6,1.8,0.848,0.7,0.9,1.7,2.8,0.9,0.2,2.1,2.8,89,0.614,0.585,178.7,3.1,5.0,3.9,21.7,16.3,1.9,0.6,22.3,-0.6,1.3,110.5,130.1,-19.7,123.9,15.2,483.4,,94,0,0,0,0,0,0,0,20,0,0.286,1.4,0.5,0.2,1,17,0.056,0.5,-0.6,-0.1,KK MORNAR
23,JAKE STEPHENS,FMP,10,24.9,13.0,4.8,8.3,0.578,1.7,3.7,0.459,1.7,2.2,0.773,2.1,3.8,5.9,1.2,0.6,0.8,2.2,3.6,18,0.701,0.681,181.0,9.9,18.9,14.3,9.5,19.2,1.3,3.4,21.4,-5.5,1.6,120.2,111.3,8.9,95.0,20.8,249.1,C,48,1,0,0,0,0,0,0,29,0,0.214,0.5,0.3,0.3,4,6,0.4,0.6,0.4,1.0,FMP BEOGRAD
24,RASHEED SULAIMON,BUD,38,24.2,12.7,4.0,10.1,0.401,2.1,5.3,0.386,2.6,3.2,0.826,0.2,2.5,2.7,3.2,0.8,0.1,1.5,1.9,49,0.556,0.503,161.3,0.9,13.5,7.4,21.2,11.8,1.8,0.4,25.9,2.5,1.3,115.7,110.4,5.4,288.9,17.4,919.5,SG,125,0,0,0,0,0,0,0,25,0,0.227,2.1,0.5,0.3,30,8,0.789,1.8,1.5,3.3,BUDUCNOST VOLI PODGORICA
25,MCKINLEY WRIGHT IV,BUD,37,22.5,12.6,4.5,8.5,0.535,1.0,2.6,0.389,2.5,2.9,0.844,0.2,2.0,2.2,4.8,1.0,0.2,1.7,2.3,8,0.642,0.594,176.9,1.3,11.7,6.6,36.3,14.8,2.4,0.9,24.6,6.8,1.5,129.4,109.6,19.8,366.1,24.4,834.0,PG,107,0,0,0,0,0,1,0,28,0,0.294,2.8,0.6,0.3,29,8,0.784,3.7,1.4,5.2,BUDUCNOST VOLI PODGORICA
26,FILIP BARNA,FMP,26,23.0,12.5,4.0,8.7,0.463,1.5,4.0,0.362,3.0,3.8,0.788,1.0,1.7,2.7,2.4,0.7,0.0,2.0,1.9,47,0.602,0.546,161.2,5.4,9.8,7.6,21.0,16.4,1.6,0.2,25.4,-1.9,1.4,113.6,117.6,-4.0,181.4,17.7,597.8,GF,62,0,0,0,0,0,0,0,32,0,0.239,1.2,0.3,0.4,12,14,0.462,1.0,0.3,1.4,FMP BEOGRAD
27,DAVID SKARA,SPL,29,28.8,12.5,5.0,9.1,0.545,0.9,2.6,0.333,1.7,2.3,0.758,1.7,4.0,5.8,1.7,0.8,0.4,0.9,2.6,31,0.619,0.593,163.6,7.5,19.3,13.1,11.6,8.1,1.5,1.6,19.0,0.9,1.4,125.4,116.6,8.8,299.0,19.5,836.0,F,34,1,0,0,0,0,0,0,26,0,0.241,1.9,0.8,0.3,9,20,0.31,2.3,0.6,2.9,KK SPLIT
28,JAN SPAN,KRK,28,29.8,12.4,4.3,11.8,0.368,2.9,8.5,0.336,0.9,1.1,0.806,0.1,1.1,1.2,3.6,0.4,0.0,1.6,1.2,158,0.506,0.489,151.0,0.5,4.8,2.6,21.1,11.8,0.7,0.0,23.1,2.7,1.1,101.6,124.3,-22.7,164.6,10.4,834.1,PG,75,0,0,0,0,0,0,0,22,0,0.269,2.2,0.2,0.1,5,23,0.179,-0.3,-0.3,-0.6,KRKA NOVO MESTO
29,LOVRO MAZALIN,ZAD,25,25.0,12.3,4.8,8.4,0.574,0.0,0.0,0.0,2.7,4.4,0.615,2.2,3.4,5.6,2.3,0.4,0.1,1.9,2.6,33,0.597,0.574,118.9,11.2,18.3,14.7,18.9,15.5,1.0,0.4,23.7,-1.5,1.5,115.5,111.5,4.0,218.1,19.3,624.9,SF,12,3,0,0,0,0,0,0,23,0,0.26,1.2,0.2,0.5,10,15,0.4,1.2,0.9,2.1,KK ZADAR
30,CARLIK JONES,PAR,36,22.6,12.3,4.4,8.9,0.494,1.0,2.3,0.417,2.4,3.1,0.779,0.4,1.8,2.2,3.6,0.8,0.0,1.2,1.9,16,0.593,0.548,168.9,2.4,10.7,6.7,26.5,10.2,1.9,0.1,24.5,5.6,1.4,126.2,109.7,16.5,301.6,21.4,814.9,PG,201,0,0,0,0,0,0,0,25,0,0.248,3.1,0.6,0.4,30,6,0.833,3.1,1.4,4.5,KK PARTIZAN
31,DAVIS BERTANS,DUB,32,24.0,12.2,4.0,8.5,0.472,2.8,6.7,0.414,1.4,1.5,0.958,0.6,2.6,3.2,1.1,0.9,0.4,1.0,2.4,38,0.669,0.637,184.5,3.6,13.4,8.8,8.1,10.2,2.0,2.0,20.5,-1.2,1.4,125.0,109.5,15.6,258.0,18.7,766.6,SF,194,0,0,0,0,0,0,0,25,0,0.171,1.1,0.8,0.2,26,6,0.813,2.1,1.3,3.4,DUBAI
32,FILIP JOVIC,MEG,29,22.4,12.2,4.7,8.4,0.561,0.3,1.7,0.208,2.4,3.5,0.686,1.4,2.4,3.9,1.3,0.3,0.5,1.9,3.2,50,0.613,0.582,145.6,8.6,13.2,11.0,11.4,16.0,0.8,2.3,25.5,-4.7,1.5,110.5,113.3,-2.9,189.0,17.3,649.8,F,50,1,0,0,0,0,0,0,26,0,0.21,0.7,0.2,0.4,14,15,0.483,0.7,0.8,1.5,KK MEGA BEMAX
33,TERRELL CARTER II,IGO,30,21.4,12.2,4.7,7.6,0.626,0.0,0.0,0.0,2.7,3.9,0.707,1.2,3.0,4.2,1.4,0.8,0.8,2.3,3.8,24,0.658,0.626,133.2,8.1,18.6,13.6,12.7,19.9,2.0,4.0,26.1,-6.3,1.6,111.8,112.8,-1.0,219.0,20.2,642.7,C,45,1,0,0,0,0,0,0,26,0,0.207,0.6,0.3,0.5,18,12,0.6,0.9,0.8,1.7,BC IGOEKA
34,MIHA CERKVENIK,KRK,29,28.5,11.9,3.9,8.3,0.471,2.0,5.1,0.388,2.1,2.4,0.884,1.3,4.3,5.6,0.9,0.7,0.2,0.8,2.4,61,0.636,0.59,174.3,5.8,20.4,13.0,5.3,7.8,1.3,0.7,17.6,-0.8,1.4,125.3,117.4,7.8,262.1,16.7,825.5,G,52,0,0,0,0,0,0,0,23,0,0.163,1.1,0.9,0.3,5,24,0.172,2.0,0.5,2.5,KRKA NOVO MESTO
35,STERLING BROWN,PAR,37,22.7,11.8,4.2,7.9,0.536,1.9,3.9,0.479,1.5,1.6,0.885,0.5,1.7,2.2,2.1,0.9,0.1,1.5,1.8,22,0.685,0.655,190.1,3.2,9.5,6.5,14.9,14.4,2.2,0.7,21.4,-0.2,1.5,127.8,107.2,20.6,290.4,20.5,840.9,G,84,0,0,0,0,0,0,0,30,0,0.194,1.4,0.6,0.2,32,5,0.865,2.9,1.7,4.6,KK PARTIZAN
36,DRAGAN MILOSAVLJEVIC,IGO,32,28.4,11.8,4.1,8.2,0.502,0.7,2.2,0.319,2.9,3.4,0.853,0.8,2.7,3.5,2.8,0.8,0.3,1.8,2.2,80,0.61,0.544,167.4,3.9,12.4,8.4,16.0,15.6,1.6,1.2,19.4,0.2,1.4,116.8,117.3,-0.4,264.1,15.6,908.3,SG,43,1,0,0,0,0,0,0,24,0,0.225,1.5,0.5,0.4,19,13,0.594,1.6,0.6,2.2,BC IGOEKA
37,JUSTAS FURMANAVICIUS,BOR,22,27.8,11.8,3.6,8.0,0.452,1.4,3.4,0.4,3.1,4.2,0.75,0.8,2.5,3.3,0.9,1.1,0.5,1.4,2.5,90,0.595,0.537,160.2,3.4,12.4,7.7,5.7,12.1,2.2,2.0,19.6,-2.8,1.5,113.8,112.7,1.1,148.3,15.2,611.0,SF,69,0,0,0,0,0,0,0,26,0,0.165,0.6,0.8,0.5,7,15,0.318,0.8,0.7,1.5,KK BORAC CACAK
38,ZORAN NIKOLIC,STU,29,25.9,11.8,4.7,7.0,0.662,0.0,0.0,0.0,2.4,3.8,0.645,2.5,3.8,6.2,1.8,0.8,1.0,1.3,2.7,11,0.676,0.662,130.7,11.9,19.0,15.4,12.5,13.1,1.6,4.0,18.1,-0.3,1.7,132.3,115.2,17.0,326.0,22.8,749.7,C,7,4,0,0,0,0,0,0,23,0,0.214,1.4,0.6,0.5,11,18,0.379,2.8,0.7,3.4,STUDENSKI CENTAR PODGORICA
39,KENAN KAMENJAS,BUD,39,22.9,11.7,4.9,7.4,0.66,0.0,0.2,0.0,2.0,3.2,0.634,2.4,5.1,7.5,1.9,0.8,0.2,1.3,2.1,3,0.669,0.66,129.4,14.5,28.9,21.9,14.7,13.0,1.9,0.8,21.2,0.0,1.6,132.2,106.1,26.1,459.6,26.4,893.7,C,4,6,0,0,0,0,0,0,28,0,0.214,1.5,0.6,0.4,31,8,0.795,3.8,2.0,5.8,BUDUCNOST VOLI PODGORICA
40,FILIP BUNDOVIC,CIB,17,15.0,11.6,3.7,6.9,0.538,1.0,2.3,0.436,3.2,3.5,0.917,0.4,1.4,1.8,1.3,0.6,0.4,1.1,2.4,1,0.69,0.611,189.1,3.8,12.1,8.0,18.9,11.7,2.4,3.0,32.0,-1.7,1.7,126.5,113.9,12.5,112.5,28.5,255.5,PF,202,0,0,0,0,0,0,0,33,0,0.176,1.2,0.6,0.5,4,13,0.235,1.2,0.3,1.5,KK CIBONA
41,AWUDU ABASS,DUB,35,28.2,11.5,3.9,8.3,0.474,1.5,3.9,0.377,2.2,2.4,0.918,1.1,3.4,4.4,1.4,1.1,0.5,1.4,2.2,74,0.619,0.564,176.9,5.0,14.6,10.1,8.3,12.8,2.1,1.9,18.2,-1.5,1.4,118.8,107.8,11.0,298.4,16.0,987.5,G,41,1,0,0,0,0,0,0,26,0,0.18,1.0,0.8,0.3,28,7,0.8,1.7,1.9,3.7,DUBAI
42,TIBOR MIRTIC,KRK,20,22.6,11.5,4.9,7.6,0.649,0.2,0.5,0.444,1.5,2.5,0.612,1.2,3.0,4.1,1.9,0.6,0.1,1.5,2.2,23,0.666,0.662,170.6,6.8,17.8,12.2,16.0,14.4,1.5,0.4,22.0,-1.0,1.5,120.9,119.6,1.3,165.6,20.4,452.2,SF,103,0,0,0,0,0,0,0,22,0,0.226,1.3,0.4,0.3,4,16,0.2,1.1,0.2,1.3,KRKA NOVO MESTO
43,DUANE WASHINGTON JR.,PAR,31,16.5,11.4,3.9,7.7,0.51,1.6,4.0,0.411,1.9,2.5,0.744,0.1,1.3,1.4,1.8,0.7,0.0,1.4,2.2,10,0.646,0.617,166.5,0.5,10.2,5.5,19.8,13.9,2.5,0.2,29.8,-1.2,1.5,120.8,107.2,13.5,180.0,22.9,511.4,,82,0,0,0,0,0,0,0,28,0,0.177,1.3,0.5,0.3,25,6,0.806,1.7,1.0,2.7,KK PARTIZAN
44,PAULIUS VALINSKAS,BOR,25,27.9,11.4,4.0,9.6,0.423,1.8,4.4,0.413,1.5,2.1,0.698,0.5,2.0,2.5,2.1,1.0,0.2,2.2,1.6,150,0.541,0.517,153.4,2.1,9.7,5.7,14.0,17.3,1.9,0.6,22.1,-2.9,1.2,98.7,114.2,-15.5,138.9,11.6,697.9,SG,195,0,0,0,0,0,0,0,22,0,0.224,0.9,0.4,0.2,8,17,0.32,-0.5,0.7,0.2,KK BORAC CACAK
45,LOVRE RUNJIC,MOR,30,30.3,11.3,3.9,8.1,0.48,0.9,2.6,0.338,2.6,4.1,0.637,1.1,2.7,3.8,2.2,1.3,0.3,2.1,2.7,126,0.568,0.533,145.4,4.3,12.1,7.9,13.7,17.2,2.4,1.1,18.9,-2.0,1.4,104.1,123.0,-18.9,217.3,13.0,910.3,F,171,0,0,0,0,0,1,0,24,0,0.231,1.0,0.6,0.5,2,28,0.067,0.0,-0.2,-0.1,KK MORNAR
46,KLEMEN PREPELIC,DUB,35,24.7,11.3,2.7,5.9,0.447,1.6,3.8,0.418,4.4,5.2,0.845,0.4,2.8,3.2,4.6,1.0,0.1,2.1,2.4,26,0.687,0.582,171.0,2.2,13.9,8.3,29.8,20.0,2.2,0.3,20.0,4.2,1.9,129.5,109.4,20.2,343.4,20.0,864.0,SG,25,1,0,0,0,0,0,0,30,0,0.246,2.3,0.5,0.9,28,7,0.8,3.3,1.5,4.8,DUBAI
47,LOVRO BULJEVIC,MOR,30,25.3,11.1,4.1,9.1,0.449,0.9,3.4,0.277,2.1,3.4,0.608,2.5,3.9,6.3,0.9,0.3,0.7,1.7,2.6,99,0.527,0.5,133.4,11.2,20.7,15.5,7.3,13.9,0.7,2.9,23.0,-4.2,1.2,101.7,123.6,-21.9,221.3,14.5,760.4,C,13,3,0,0,0,0,0,0,21,0,0.189,0.5,0.2,0.4,2,28,0.067,-0.2,-0.2,-0.4,KK MORNAR
48,NATHANIEL MASON,DUB,35,21.9,11.1,3.9,8.5,0.453,1.1,3.3,0.319,2.3,2.5,0.899,0.3,1.8,2.1,4.3,0.7,0.0,1.3,2.5,36,0.574,0.515,167.1,1.9,10.1,6.2,35.1,11.8,1.6,0.0,24.0,7.3,1.3,122.6,112.5,10.1,274.4,18.9,766.7,G,26,1,0,0,0,0,1,0,26,0,0.276,3.4,0.5,0.3,28,7,0.8,2.4,1.0,3.4,DUBAI
49,YOGI FERRELL,BUD,37,22.7,11.0,3.7,9.0,0.41,1.5,4.7,0.328,2.1,2.3,0.929,0.5,1.7,2.2,3.5,0.8,0.1,1.3,2.0,48,0.552,0.495,166.7,3.1,9.7,6.5,24.6,11.7,1.9,0.3,23.9,4.6,1.2,119.6,111.2,8.4,268.4,17.6,841.4,G,37,1,0,0,0,0,0,0,21,0,0.226,2.7,0.6,0.3,30,7,0.811,2.2,1.3,3.4,BUDUCNOST VOLI PODGORICA
50,D.J. STEWART,COL,33,25.8,11.0,4.2,9.0,0.465,0.7,1.8,0.361,2.0,2.7,0.739,1.1,2.6,3.7,1.5,1.2,0.4,1.2,2.4,79,0.541,0.502,156.4,5.6,13.4,9.5,10.1,10.2,2.5,1.8,21.0,-0.6,1.2,110.9,107.8,3.1,234.0,15.7,852.3,SG,80,0,0,0,0,0,1,0,24,0,0.192,1.3,1.1,0.3,20,13,0.606,0.8,1.6,2.5,KK CEDEVITA OLIMPIJA LJUBLJANA
51,DANILO ANDJUSIC,DUB,36,19.8,11.0,3.2,7.8,0.409,1.6,4.5,0.364,3.0,3.4,0.886,0.2,2.0,2.2,1.8,0.7,0.1,1.6,1.6,62,0.594,0.514,165.9,1.5,12.4,7.2,15.7,14.6,2.0,0.5,26.2,-1.9,1.4,112.7,110.8,1.9,210.1,16.7,714.5,SG,196,0,0,0,0,0,0,0,23,0,0.168,1.1,0.5,0.4,28,8,0.778,1.1,1.1,2.2,DUBAI
52,DORDE GAGIC,BOR,12,23.0,10.9,3.8,8.1,0.464,0.0,0.2,0.0,3.4,4.7,0.732,1.7,4.0,5.7,2.1,0.7,0.6,2.8,3.7,91,0.538,0.464,119.6,9.2,22.4,15.8,17.8,21.3,1.6,2.7,27.4,-5.9,1.4,97.6,113.8,-16.2,78.3,15.2,275.7,C,51,1,0,0,0,0,0,0,17,0,0.215,0.8,0.2,0.6,3,9,0.25,-0.3,0.3,0.0,KK BORAC CACAK
53,DANILO NIKOLIC,SPAR,32,25.7,10.8,3.9,8.5,0.461,1.1,3.2,0.343,1.8,2.1,0.868,1.2,3.9,5.1,1.5,0.6,0.5,1.7,2.5,104,0.572,0.526,167.2,6.1,18.0,12.3,9.5,15.0,1.3,2.1,20.1,-2.6,1.3,109.5,110.0,-0.5,239.5,14.4,823.8,PF,144,0,0,0,0,0,0,0,17,0,0.178,0.9,0.4,0.3,17,15,0.531,0.6,1.3,2.0,KK SPAR
54,ANDREJ JELAVIC,MEG,29,28.0,10.7,3.9,8.1,0.485,0.9,2.8,0.305,1.9,2.8,0.691,1.7,5.8,7.4,1.6,0.9,0.6,1.7,1.7,71,0.571,0.538,148.1,7.8,25.7,17.0,9.8,15.3,1.8,2.2,18.8,-2.2,1.3,108.9,109.1,-0.1,293.1,16.0,810.9,C,5,6,0,0,0,0,0,0,23,0,0.19,0.9,0.6,0.3,13,16,0.448,0.5,1.4,2.0,KK MEGA BEMAX
55,ALEKSEJ NIKOLIC,COL,33,24.6,10.5,3.2,7.5,0.427,1.9,4.9,0.385,2.2,2.5,0.892,0.4,1.6,1.9,3.7,0.7,0.0,1.5,2.9,82,0.612,0.553,170.3,2.0,8.4,5.2,25.2,15.3,1.6,0.1,19.7,3.8,1.4,121.8,112.1,9.7,230.4,15.6,811.4,PG,185,0,0,0,0,0,0,0,30,0,0.234,2.4,0.5,0.3,20,13,0.606,2.0,1.1,3.1,KK CEDEVITA OLIMPIJA LJUBLJANA
