#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
56,SHEMAR WILSON,VAL,26,27.4,10.1,3.8,7.1,0.535,0.6,2.3,0.246,1.9,2.7,0.714,1.7,5.3,7.0,0.9,1.1,0.6,1.6,2.2,61,0.609,0.576,149.5,7.5,25.2,16.1,6.0,16.0,2.1,2.3,17.0,-3.5,1.4,113.8,113.8,-0.1,243.5,16.8,712.8,F,10,3,0,0,0,0,1,0,23,0,0.168,0.6,0.7,0.4,8,18,0.308,1.0,0.5,1.6,UEMC REAL VALLADOLID BALONCESTO
57,JOSH MBALLA,VAL,19,18.7,10.0,3.8,7.1,0.545,0.3,0.7,0.357,2.1,3.5,0.582,2.9,1.8,4.7,0.1,1.6,0.5,1.1,2.4,8,0.581,0.563,148.4,18.7,12.9,15.9,1.1,11.4,4.6,2.6,24.4,-5.5,1.4,116.6,111.5,5.1,143.1,24.1,355.4,SF,18,2,0,0,0,0,1,0,25,0,0.135,0.1,1.4,0.5,6,13,0.316,0.9,0.4,1.3,UEMC REAL VALLADOLID BALONCESTO
58,TANOR NGOM,CAS,31,14.7,9.7,3.3,6.0,0.551,0.7,1.9,0.367,2.4,3.4,0.712,1.1,3.6,4.7,0.6,0.3,0.7,1.5,2.0,10,0.649,0.61,162.9,8.3,27.8,18.1,8.5,16.8,1.0,4.5,27.6,-7.2,1.6,112.7,108.5,4.2,209.3,23.0,456.9,C,17,2,0,0,0,0,0,0,18,0,0.139,0.4,0.2,0.6,9,22,0.29,0.9,0.7,1.6,AMICS CASTELLO
59,LUCAS HERNANDEZ LANGARITA,OCB,24,20.1,9.6,3.5,8.4,0.418,0.8,3.0,0.274,1.8,2.8,0.642,0.7,2.0,2.7,1.7,0.9,0.1,1.7,1.2,117,0.501,0.468,133.4,3.9,12.8,8.2,15.6,14.8,2.4,0.6,26.3,-2.7,1.1,97.3,106.6,-9.3,116.6,13.8,483.4,PG,29,1,0,0,0,0,0,0,28,0,0.183,1.0,0.5,0.3,11,13,0.458,-0.4,0.9,0.5,ALIMERKA OVIEDO BALONCESTO
60,DYLAN VAN EYCK,CART,35,21.9,9.6,3.4,7.5,0.452,1.3,4.1,0.315,1.6,2.5,0.625,0.6,3.9,4.6,2.1,1.1,0.3,1.5,2.6,62,0.561,0.538,139.2,3.2,22.9,12.5,17.6,15.3,2.8,1.5,21.2,-0.7,1.3,108.1,107.1,0.9,254.8,16.7,765.3,SF,173,0,0,0,0,0,1,0,20,0,0.193,1.4,0.7,0.3,18,17,0.514,0.7,1.3,2.0,ODILO FC CARTAGENA CB
61,KEVIN BUCKINGHAM,AQU,28,23.4,9.6,3.7,9.0,0.41,1.4,4.5,0.312,0.8,0.9,0.92,1.6,3.2,4.8,1.0,0.8,0.1,0.6,2.1,90,0.511,0.488,164.2,8.6,15.9,12.4,8.1,6.4,1.7,0.5,20.4,0.2,1.1,111.6,112.3,-0.7,186.1,15.1,656.2,F,47,1,0,0,0,0,0,0,21,0,0.167,1.6,1.2,0.1,11,17,0.393,0.9,0.6,1.6,ZAMORA ENAMORA
62,ALEX JORDA,CART,38,22.5,9.4,3.4,8.1,0.418,1.7,4.4,0.385,1.0,1.2,0.841,0.4,1.6,2.0,1.5,0.7,0.1,1.9,2.9,177,0.55,0.525,164.4,2.2,8.7,5.3,12.4,17.9,1.8,0.4,21.3,-3.7,1.2,99.8,114.4,-14.6,136.3,10.5,856.3,SG,188,0,0,0,0,0,0,0,22,0,0.174,0.8,0.4,0.1,18,20,0.474,-0.2,0.6,0.4,ODILO FC CARTAGENA CB
63,JOAQUIN VALINOTTI,OCB,34,21.0,9.4,3.4,8.7,0.389,1.2,4.1,0.297,1.4,1.9,0.766,0.3,2.6,2.8,3.1,0.9,0.0,1.5,1.7,94,0.494,0.458,145.1,1.5,16.0,8.3,28.3,13.8,2.4,0.1,24.6,2.7,1.1,102.7,108.0,-5.3,205.8,14.9,713.6,G,137,0,0,0,0,0,0,0,37,0,0.236,2.1,0.6,0.2,14,20,0.412,0.2,1.1,1.3,ALIMERKA OVIEDO BALONCESTO
64,ALEX RENFROE,BETIS,41,26.3,9.4,3.1,7.0,0.446,1.3,3.3,0.396,1.9,2.4,0.776,0.9,2.9,3.7,5.0,1.4,0.1,1.9,2.4,44,0.583,0.538,161.7,4.5,12.5,8.9,32.5,18.7,2.9,0.5,18.5,5.9,1.3,121.1,104.9,16.2,399.0,18.0,1078.0,G,28,1,0,0,0,0,0,0,34,0,0.284,2.7,0.7,0.3,31,10,0.756,3.0,2.2,5.2,REAL BETIS BALONCESTO
65,DINO RADONCIC,BETIS,31,24.3,9.3,3.6,6.6,0.539,0.5,1.5,0.348,1.6,2.5,0.646,1.3,3.9,5.2,1.5,0.8,0.2,1.0,2.4,55,0.6,0.578,153.2,7.4,19.2,13.7,11.3,11.1,1.8,0.9,17.8,0.2,1.4,121.9,106.1,15.7,247.1,17.3,752.8,GF,32,1,0,0,0,0,0,0,18,0,0.18,1.6,0.8,0.4,22,9,0.71,1.9,1.4,3.3,REAL BETIS BALONCESTO
66,VASILIJE VUCETIC,VAL,27,24.3,9.3,3.3,7.3,0.452,0.9,3.0,0.313,1.8,2.9,0.623,1.7,4.0,5.7,1.2,0.4,0.2,1.6,2.3,127,0.544,0.515,138.8,8.3,21.5,14.6,9.1,16.0,0.8,0.9,19.9,-3.3,1.3,104.6,116.1,-11.5,176.1,13.3,655.7,C,22,2,0,0,0,0,0,0,18,0,0.164,0.8,0.2,0.4,10,17,0.37,0.3,0.3,0.6,UEMC REAL VALLADOLID BALONCESTO
67,FRANCIS ALONSO,EST,38,18.1,9.3,2.7,6.7,0.402,1.5,3.6,0.42,2.3,2.7,0.856,0.4,1.2,1.7,1.1,0.6,0.0,1.3,1.8,83,0.585,0.516,167.8,3.4,8.2,5.9,10.3,14.2,1.9,0.2,24.5,-3.1,1.4,114.3,113.2,1.1,157.0,15.5,688.2,G,58,0,0,0,0,0,0,0,30,0,0.126,0.9,0.5,0.4,29,9,0.763,1.4,0.6,2.0,MOVISTAR ESTUDIANTES
68,JOE CREMO,SPB,34,20.9,9.2,3.1,6.7,0.471,1.2,2.8,0.442,1.7,1.9,0.877,0.8,2.0,2.8,2.0,0.6,0.0,1.4,2.4,75,0.612,0.564,179.0,4.7,12.2,8.5,15.2,16.1,1.6,0.2,20.5,-0.5,1.4,118.6,105.8,12.8,197.1,15.9,710.6,SG,232,0,0,0,0,0,0,0,22,0,0.164,1.4,0.4,0.3,32,2,0.941,1.8,1.3,3.1,SIBLO SAN PABLO BURGOS
69,MIHA LAPORNIK,SPB,33,19.8,9.1,2.9,6.8,0.42,1.8,4.5,0.387,1.6,2.1,0.757,0.3,1.3,1.5,1.4,0.5,0.0,0.9,1.8,96,0.586,0.549,156.4,1.8,8.1,5.0,11.3,10.1,1.5,0.0,21.0,0.4,1.3,119.0,107.7,11.3,152.3,14.7,652.2,SG,98,0,0,0,0,0,0,0,23,0,0.137,1.6,0.6,0.3,31,2,0.939,1.6,1.0,2.6,SIBLO SAN PABLO BURGOS
70,NATHAN HOOVER,VAL,9,24.6,9.1,3.0,8.7,0.346,1.3,4.6,0.293,1.8,2.0,0.889,0.2,0.9,1.1,1.7,0.8,0.0,1.1,2.0,182,0.477,0.423,152.8,1.1,4.7,2.8,13.7,10.4,1.8,0.0,21.8,0.0,1.1,97.7,114.2,-16.5,27.8,10.2,221.1,SG,59,0,0,0,0,0,0,0,16,0,0.189,1.5,0.7,0.2,3,6,0.333,-0.1,0.1,0.0,UEMC REAL VALLADOLID BALONCESTO
71,JONAS PAUKSTE,AQU,30,19.0,9.1,3.3,5.7,0.579,0.0,0.0,1.0,2.5,3.6,0.692,2.2,4.5,6.6,0.5,0.5,0.3,1.8,2.5,28,0.626,0.582,227.1,15.0,27.6,21.7,4.9,19.6,1.3,1.5,22.8,-7.5,1.6,112.4,107.2,5.1,217.1,19.6,568.6,C,46,1,0,0,0,0,0,0,19,0,0.133,0.3,0.3,0.6,13,17,0.433,1.0,1.0,2.0,ZAMORA ENAMORA
72,PAVLIN IVANOV,MEN,33,22.9,9.1,2.8,8.0,0.357,1.5,4.5,0.324,1.9,2.2,0.865,0.4,1.2,1.6,1.5,0.5,0.2,1.4,3.4,185,0.508,0.449,154.7,2.1,6.9,4.4,12.9,13.7,1.4,0.7,22.1,-2.0,1.1,101.8,112.3,-10.5,87.8,9.9,755.7,SG,174,0,0,0,0,0,0,0,24,0,0.17,1.0,0.4,0.3,11,22,0.333,0.0,0.7,0.8,HESTIA MENORCA
73,GAIZKA MAIZA,CAS,16,22.5,9.1,2.8,7.3,0.385,1.8,4.6,0.384,1.7,1.9,0.9,0.4,1.8,2.2,2.8,0.3,0.0,1.8,2.0,161,0.557,0.504,166.8,1.9,9.4,5.7,23.1,17.7,0.7,0.0,20.5,0.5,1.2,106.0,122.3,-16.3,79.8,11.5,359.5,PG,100,0,0,0,0,0,0,0,25,0,0.208,1.6,0.2,0.3,3,13,0.188,0.2,-0.2,0.1,AMICS CASTELLO
74,RAFAEL LISBOA,OUR,32,21.3,9.1,3.2,8.5,0.376,1.2,4.4,0.277,1.5,1.9,0.758,0.8,1.7,2.5,2.7,0.9,0.0,1.9,2.0,134,0.486,0.448,141.1,5.0,9.8,7.4,22.2,16.7,2.4,0.2,24.5,-0.3,1.1,102.4,114.9,-12.5,157.5,13.0,682.1,G,207,0,0,0,0,0,0,0,27,0,0.201,1.5,0.5,0.2,13,19,0.406,0.1,0.4,0.5,CLUB OURENSE BALONCESTO
75,LEO WESTERMANN,MON,38,22.0,9.1,2.8,7.2,0.39,1.4,3.8,0.378,2.1,2.7,0.757,0.3,2.2,2.4,3.6,0.7,0.1,1.8,2.4,106,0.542,0.489,152.5,1.5,11.5,6.7,27.0,17.9,1.8,0.5,22.0,2.7,1.3,109.3,106.1,3.2,228.9,14.3,836.9,SF,164,0,0,0,0,0,0,0,20,0,0.217,2.0,0.4,0.4,30,8,0.789,1.0,1.6,2.6,BALONCESTO FUENLABRADA
76,TRAVIS MUNNINGS,MON,29,24.7,8.9,3.2,6.1,0.523,1.1,2.6,0.446,1.4,1.9,0.759,1.2,3.1,4.3,1.6,1.0,0.1,1.1,1.8,65,0.646,0.616,172.8,6.0,14.6,10.4,10.1,13.4,2.1,0.3,15.2,-0.1,1.5,127.0,105.9,21.0,225.8,16.4,715.0,F,162,0,0,0,0,0,0,0,22,0,0.157,1.5,0.9,0.3,22,7,0.759,2.0,1.3,3.3,BALONCESTO FUENLABRADA
77,MATHIEU KAMBA,PAL,18,24.5,8.9,3.3,5.8,0.562,1.0,2.5,0.4,1.3,1.7,0.8,0.8,3.9,4.7,0.8,0.9,0.1,0.7,2.1,64,0.677,0.648,176.2,4.3,20.6,12.7,4.8,9.2,2.1,0.5,13.8,-0.6,1.5,132.5,105.8,26.7,139.8,16.4,440.1,G,41,1,0,0,0,0,0,0,17,0,0.127,1.2,1.4,0.3,12,6,0.667,1.3,0.8,2.1,ZUNDER PALENCIA
78,GYORGY GOLOMAN,SPB,33,16.1,8.9,3.0,5.3,0.563,0.2,0.3,0.5,2.7,3.5,0.776,1.2,1.9,3.1,1.0,0.3,0.7,1.0,2.5,13,0.645,0.577,183.8,9.7,14.5,12.1,10.8,12.4,1.0,4.4,23.3,-1.8,1.7,128.2,104.1,24.1,196.0,22.4,532.9,PF,190,0,0,0,0,0,0,0,23,0,0.129,1.1,0.3,0.7,31,2,0.939,2.3,1.1,3.5,SIBLO SAN PABLO BURGOS
79,JORDI RODRIGUEZ,TIZ,34,19.3,8.9,2.8,6.8,0.413,2.1,5.1,0.41,1.2,1.5,0.769,0.8,2.1,2.9,1.7,0.7,0.1,1.1,1.6,72,0.595,0.567,159.3,5.0,13.8,9.4,14.7,13.1,1.9,0.3,19.7,0.2,1.3,119.7,115.6,4.1,209.0,16.1,657.6,F,217,0,0,0,0,0,0,0,25,0,0.148,1.6,0.6,0.2,14,20,0.412,1.6,0.3,2.0,GRUPO URETA TIZONA BURGOS
80,ERIC DEMERS,VAL,24,18.9,8.6,2.8,6.5,0.427,2.2,5.0,0.43,0.9,1.0,0.913,0.4,0.5,0.8,0.6,0.5,0.0,0.7,2.3,122,0.619,0.592,177.0,2.4,3.2,2.8,5.9,9.2,1.6,0.2,19.1,-1.5,1.3,120.0,123.2,-3.2,82.9,13.5,454.2,G,87,0,0,0,0,0,0,0,28,0,0.12,0.9,0.8,0.1,7,17,0.292,1.0,-0.3,0.8,UEMC REAL VALLADOLID BALONCESTO
81,JAHVAUGHN POWELL,AQU,32,18.4,8.6,2.6,7.1,0.37,1.8,4.7,0.371,1.6,1.8,0.895,0.2,1.6,1.8,2.4,0.9,0.0,1.8,2.4,116,0.545,0.493,163.6,1.5,10.3,6.1,23.0,18.2,2.8,0.0,24.9,-0.9,1.2,103.6,111.8,-8.2,140.4,13.9,589.5,PG,191,0,0,0,0,0,0,0,24,0,0.178,1.4,0.5,0.3,12,20,0.375,0.2,0.6,0.8,ZAMORA ENAMORA
82,MILLAN JIMENEZ,OBR,34,19.1,8.4,3.1,6.2,0.5,1.3,3.2,0.417,0.9,1.4,0.646,0.9,2.2,3.1,1.4,0.6,0.1,0.8,1.3,35,0.619,0.607,156.3,6.6,15.4,11.1,13.1,10.5,2.0,0.5,20.0,0.6,1.4,123.4,111.5,12.0,219.8,18.9,649.7,GF,225,0,0,0,0,0,0,0,21,0,0.157,1.7,0.8,0.2,20,14,0.588,1.9,0.7,2.7,MONBUS OBRADOIRO
83,SERGI QUINTELA,OBR,38,20.2,8.3,2.9,6.4,0.455,0.7,1.8,0.371,1.8,2.2,0.8,0.5,2.0,2.6,2.5,1.4,0.0,1.3,2.2,45,0.561,0.508,162.6,3.6,13.3,8.6,21.8,14.6,3.9,0.0,21.6,2.0,1.3,114.1,106.7,7.5,235.4,17.7,769.5,SG,93,0,0,0,0,0,1,0,18,0,0.19,2.0,1.1,0.3,24,14,0.632,1.5,1.4,2.9,MONBUS OBRADOIRO
84,BENNET HUNDT,ICE,16,19.9,8.3,2.9,6.9,0.418,1.4,3.8,0.367,1.2,1.3,0.905,0.2,1.1,1.3,2.9,0.5,0.0,1.4,1.8,113,0.558,0.518,169.0,1.2,6.7,4.0,28.7,15.6,1.4,0.0,22.0,3.0,1.2,110.1,116.8,-6.7,76.9,14.0,318.4,PG,145,0,0,0,0,0,0,0,22,0,0.219,2.1,0.4,0.2,6,10,0.375,0.4,0.1,0.5,GRUPO ALEGA CANTABRIA
85,ALEKSANDAR CVETKOVIC,BETIS,34,18.8,8.2,2.4,5.3,0.442,0.9,2.5,0.349,2.6,3.0,0.874,0.3,1.3,1.6,2.9,0.6,0.0,1.3,1.9,52,0.619,0.525,166.5,1.9,8.0,5.3,26.4,16.0,1.8,0.0,20.7,3.6,1.5,124.4,108.5,15.8,190.4,17.3,639.0,PG,63,0,0,0,0,0,0,0,20,0,0.183,2.3,0.5,0.6,26,8,0.765,2.2,1.0,3.2,REAL BETIS BALONCESTO
86,TANNER MCGREW,MON,24,21.6,8.2,2.8,6.1,0.463,0.8,2.1,0.38,1.8,2.4,0.724,1.2,3.1,4.3,1.8,0.4,0.2,0.8,2.2,77,0.571,0.527,156.7,6.9,17.2,12.1,13.3,10.4,1.0,0.8,17.7,1.5,1.3,121.5,108.4,13.1,158.5,15.8,517.6,F,96,0,0,0,0,0,0,0,18,0,0.154,2.1,0.5,0.4,17,7,0.708,1.3,0.8,2.1,BALONCESTO FUENLABRADA
87,ABDOU THIAM,TIZ,37,17.6,8.2,3.4,5.8,0.579,0.0,0.2,0.167,1.5,2.0,0.73,1.7,3.9,5.6,0.5,0.6,0.1,1.1,2.8,34,0.614,0.582,147.6,11.8,27.9,19.7,5.2,14.0,1.9,0.8,19.6,-4.0,1.4,118.4,111.4,7.0,241.0,18.9,649.8,FC,97,0,0,0,0,0,0,0,24,0,0.126,0.5,0.6,0.3,15,22,0.405,1.5,0.7,2.2,GRUPO URETA TIZONA BURGOS
88,MIKEL SANZ,OCB,27,25.6,8.2,2.9,7.4,0.397,1.3,4.4,0.286,1.1,1.6,0.674,1.2,3.4,4.6,1.0,0.7,0.4,1.1,3.1,176,0.507,0.482,135.7,5.3,17.7,11.0,6.9,12.5,1.4,1.5,16.7,-1.9,1.1,102.6,110.0,-7.4,139.1,10.6,692.0,F,128,0,0,0,0,0,0,0,17,0,0.143,0.9,0.6,0.2,11,16,0.407,0.1,0.9,1.0,ALIMERKA OVIEDO BALONCESTO
89,PATRICIO GARINO,EST,29,20.3,8.1,3.0,6.1,0.492,1.1,2.8,0.413,1.0,1.4,0.667,0.9,2.2,3.1,0.8,0.8,0.4,1.0,2.7,88,0.601,0.585,157.1,5.6,13.0,9.5,6.2,12.5,2.2,2.3,18.0,-2.3,1.3,117.5,107.3,10.2,150.0,15.2,588.4,SF,154,0,0,0,0,0,1,0,24,0,0.124,0.8,0.8,0.2,23,6,0.793,1.1,1.0,2.1,MOVISTAR ESTUDIANTES
90,ZAID HEARST,AQU,30,15.8,8.1,2.8,5.8,0.477,0.8,2.0,0.383,1.8,2.4,0.746,0.6,1.6,2.2,0.8,0.3,0.0,0.9,1.8,70,0.59,0.543,160.7,4.8,11.5,8.3,10.1,11.6,1.0,0.0,23.3,-2.1,1.4,114.6,115.9,-1.3,117.6,16.2,474.0,SG,197,0,0,0,0,0,0,0,25,0,0.129,0.9,0.3,0.4,10,20,0.333,1.0,0.2,1.2,ZAMORA ENAMORA
91,NIKOLA RAKOCEVIC,ICE,15,18.7,8.1,2.5,7.6,0.325,1.4,4.2,0.333,1.7,1.9,0.897,0.3,2.1,2.4,1.7,0.5,0.0,1.4,1.7,174,0.477,0.417,155.4,2.2,14.3,8.1,17.0,14.2,1.6,0.0,25.7,-1.6,1.1,95.4,118.2,-22.8,51.9,10.7,280.6,SG,238,0,0,0,0,0,0,0,22,0,0.157,1.2,0.4,0.3,3,12,0.2,-0.3,0.0,-0.3,GRUPO ALEGA CANTABRIA
92,POL FIGUERAS,MEN,31,23.4,8.0,2.6,7.3,0.357,1.4,3.9,0.344,1.5,1.8,0.818,0.3,1.1,1.4,3.4,0.8,0.0,1.5,2.0,156,0.496,0.449,151.9,1.3,6.0,3.6,27.6,15.8,1.9,0.1,20.1,3.2,1.1,104.2,111.5,-7.3,143.1,11.7,726.4,PG,144,0,0,0,0,0,0,0,21,0,0.234,2.2,0.5,0.2,11,20,0.355,0.3,0.8,1.1,HESTIA MENORCA
93,ADRIA RODRIGUEZ,LUC,33,21.0,8.0,3.1,6.3,0.483,0.6,1.5,0.373,1.3,2.1,0.638,0.9,2.2,3.1,2.8,1.4,0.4,1.6,2.2,49,0.554,0.529,149.3,5.2,13.6,9.3,25.6,18.4,3.8,2.3,20.6,1.1,1.3,107.5,105.2,2.3,230.1,17.4,691.8,PG,172,0,0,0,0,0,1,0,17,0,0.218,1.7,0.9,0.3,12,21,0.364,0.6,1.4,2.0,HLA ALICANTE
94,RAUL LOBACO,OCB,34,22.5,8.0,2.5,6.8,0.368,1.6,4.8,0.337,1.4,1.8,0.774,0.7,2.2,2.9,1.2,0.6,0.2,0.9,1.7,159,0.528,0.487,148.0,3.6,13.0,8.1,9.0,11.0,1.4,0.8,17.7,-0.7,1.2,108.3,110.5,-2.2,162.0,11.6,766.4,SG,122,0,0,0,0,0,0,0,22,0,0.133,1.3,0.6,0.3,14,20,0.412,0.6,0.9,1.6,ALIMERKA OVIEDO BALONCESTO
95,DAVID JELINEK,BETIS,35,18.8,8.0,2.5,6.7,0.376,1.5,4.0,0.367,1.5,1.7,0.883,0.5,2.0,2.5,0.8,0.5,0.0,0.9,1.2,136,0.538,0.485,162.6,3.4,12.0,8.1,7.5,10.6,1.4,0.2,21.8,-1.9,1.2,108.7,109.2,-0.5,144.0,12.8,658.4,SG,92,0,0,0,0,0,0,0,23,0,0.116,0.9,0.5,0.3,27,8,0.771,0.7,0.9,1.6,REAL BETIS BALONCESTO
96,JAKE STEPHENS,OBR,18,14.1,8.0,2.8,5.2,0.532,0.8,2.3,0.357,1.6,2.1,0.763,1.1,2.8,3.8,0.8,0.3,0.6,0.7,1.1,1,0.65,0.612,165.2,10.3,26.8,18.6,11.0,10.5,1.4,4.9,24.5,-1.5,1.5,128.3,105.9,22.4,124.3,26.5,253.1,C,142,0,0,0,0,0,0,0,20,0,0.127,1.1,0.5,0.4,10,8,0.556,1.2,0.5,1.6,MONBUS OBRADOIRO
97,MUS BARRO,EST,38,17.4,8.0,2.8,4.3,0.656,0.0,0.0,0.0,2.4,3.2,0.75,1.6,3.2,4.9,0.3,0.6,0.6,0.9,2.2,12,0.704,0.656,140.6,12.8,22.9,18.1,3.0,14.3,1.8,3.7,18.2,-4.3,1.9,133.1,106.1,27.0,268.5,22.5,662.6,C,21,2,0,0,0,0,0,0,19,0,0.102,0.3,0.6,0.7,29,9,0.763,2.7,1.2,3.9,MOVISTAR ESTUDIANTES
98,DANIEL MANCHON,VAL,33,18.2,7.9,2.7,6.5,0.421,0.7,2.7,0.25,1.8,2.5,0.72,0.3,1.6,2.0,2.3,0.8,0.0,1.2,2.0,89,0.522,0.472,139.0,2.2,11.7,6.8,23.7,13.2,2.6,0.2,23.0,2.1,1.2,106.9,116.4,-9.5,154.8,15.1,599.2,PG,139,0,0,0,0,0,0,0,20,0,0.183,2.0,0.7,0.4,10,23,0.303,0.5,0.2,0.8,UEMC REAL VALLADOLID BALONCESTO
99,FERNANDO ZURBRIGGEN,MON,39,21.6,7.9,2.3,6.5,0.361,0.6,2.6,0.243,2.6,3.7,0.706,0.7,3.0,3.7,2.9,1.1,0.2,1.5,2.4,105,0.489,0.411,131.0,4.2,16.1,10.3,21.3,15.3,2.8,0.9,21.0,2.2,1.2,105.6,101.8,3.7,241.4,14.3,844.0,PG,127,0,0,0,0,0,0,0,19,0,0.176,2.0,0.8,0.6,31,8,0.795,0.5,2.1,2.6,BALONCESTO FUENLABRADA
100,JEFFERY MACK,MORO,8,21.1,7.9,2.9,6.4,0.451,1.0,2.6,0.381,1.1,1.3,0.9,0.8,3.6,4.4,0.8,0.3,0.3,1.0,2.1,110,0.569,0.529,173.2,4.2,21.2,12.6,7.2,12.6,0.7,1.4,18.1,-2.4,1.2,113.1,117.4,-4.3,42.3,14.1,168.6,SF,50,1,0,0,0,0,0,0,19,0,0.144,0.8,0.3,0.2,0,8,0.0,0.3,0.0,0.3,CB STARLABS MORON
101,JAVIER NICOLAU,GBC,30,18.2,7.9,3.2,5.1,0.625,0.1,0.2,0.286,1.5,2.6,0.557,1.6,2.2,3.8,0.7,0.8,0.6,1.1,2.2,31,0.632,0.632,146.8,10.9,15.5,13.2,7.3,15.4,2.4,3.5,19.1,-3.7,1.6,117.4,106.7,10.7,184.6,19.3,547.1,FC,11,2,0,0,0,0,0,0,22,0,0.136,0.6,0.7,0.5,13,17,0.433,1.2,1.0,2.1,GIPUZKOA BASKET
102,EDUARDO DURAN,MON,38,15.4,7.8,2.6,5.8,0.455,1.8,4.3,0.432,0.7,1.0,0.73,0.2,0.9,1.1,1.2,0.4,0.0,0.8,1.6,68,0.628,0.614,161.6,1.9,6.6,4.4,13.6,11.6,1.5,0.0,21.7,-0.2,1.4,120.6,109.2,11.4,151.9,16.3,583.9,SG,89,0,0,0,0,0,0,0,22,0,0.128,1.5,0.5,0.2,30,8,0.789,1.6,0.8,2.4,BALONCESTO FUENLABRADA
103,BROOKS DEBISSCHOP,BETIS,36,20.2,7.8,3.2,5.8,0.558,0.0,0.1,0.0,1.4,2.6,0.516,1.5,3.6,5.1,1.8,0.6,0.3,1.7,2.6,81,0.562,0.558,107.3,10.2,20.2,15.7,16.3,19.9,1.7,1.5,21.0,-2.5,1.4,106.4,103.3,3.1,229.1,15.6,728.1,F,35,1,0,0,0,0,0,0,18,0,0.174,1.1,0.4,0.5,27,9,0.75,0.5,1.6,2.2,REAL BETIS BALONCESTO
104,ROGER MOUTE A BIDIAS,LUC,32,21.0,7.8,2.7,5.9,0.463,0.7,1.9,0.35,1.7,2.5,0.684,1.5,2.2,3.7,0.5,0.5,0.2,0.9,2.2,128,0.559,0.519,149.6,8.5,13.2,10.8,4.7,11.9,1.2,0.9,18.3,-2.8,1.3,111.5,111.8,-0.3,149.6,13.2,671.8,F,30,1,0,0,0,0,0,0,16,0,0.121,0.6,0.5,0.4,12,20,0.375,0.9,0.7,1.5,HLA ALICANTE
105,MARVIN OGUNSIPE,OUR,19,19.5,7.7,2.6,5.1,0.505,0.1,0.3,0.2,2.5,3.5,0.727,2.2,3.8,5.9,1.1,0.3,0.1,1.7,2.1,67,0.583,0.51,143.2,14.3,25.8,19.9,9.9,20.2,0.9,0.3,20.0,-4.9,1.5,111.7,116.6,-4.9,121.0,16.3,369.7,PF,19,2,0,0,0,0,0,0,19,0,0.129,0.7,0.2,0.7,5,14,0.263,0.6,0.1,0.7,CLUB OURENSE BALONCESTO
106,SERGIO RODRIGUEZ,OUR,28,21.9,7.7,2.5,6.2,0.408,1.1,3.1,0.349,1.6,2.0,0.786,0.8,2.2,3.0,1.8,0.5,0.1,1.3,2.0,148,0.544,0.494,154.3,4.6,12.8,8.7,13.5,15.7,1.3,0.7,18.0,-0.5,1.2,111.0,116.7,-5.7,136.5,12.1,614.6,SF,85,0,0,0,0,0,0,0,23,0,0.147,1.4,0.4,0.3,11,17,0.393,0.7,0.2,1.0,CLUB OURENSE BALONCESTO
107,JOSE ALBERTO JIMENEZ,MORO,33,25.2,7.6,2.5,7.2,0.349,1.3,4.8,0.277,1.2,1.9,0.661,0.6,2.2,2.8,1.6,0.5,0.0,1.3,1.7,205,0.473,0.441,128.7,3.0,10.6,6.7,11.7,13.7,1.1,0.1,17.8,-0.7,1.1,96.6,118.0,-21.3,125.0,8.5,830.4,SF,83,0,0,0,0,0,0,0,17,0,0.158,1.3,0.4,0.3,4,29,0.121,-0.5,0.1,-0.4,CB STARLABS MORON
108,ERIC STUTZ,CAS,32,22.9,7.6,2.6,6.1,0.423,0.7,2.1,0.328,1.8,2.3,0.778,0.8,2.7,3.5,0.8,0.4,0.5,1.0,2.0,175,0.536,0.479,152.9,3.8,13.6,8.7,6.4,12.1,1.0,2.0,15.8,-1.7,1.2,105.8,114.9,-9.0,152.3,10.6,733.3,F,210,0,0,0,0,0,0,0,25,0,0.122,0.9,0.5,0.4,8,24,0.25,0.3,0.4,0.8,AMICS CASTELLO
109,JACOBO DIAZ,TIZ,35,21.0,7.5,2.9,6.0,0.483,1.0,2.7,0.365,0.7,1.0,0.686,1.2,3.0,4.2,1.1,0.7,0.1,0.7,2.0,98,0.581,0.566,153.4,7.0,18.3,12.6,8.1,9.2,1.8,0.3,15.2,0.2,1.2,122.2,114.7,7.5,219.1,14.7,734.2,F,27,1,0,0,0,0,0,0,18,0,0.129,1.6,1.1,0.2,15,20,0.429,1.6,0.5,2.0,GRUPO URETA TIZONA BURGOS
