#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
1,JEREMIAH MARTIN,URAL,39,30.0,17.8,6.3,13.2,0.478,1.4,3.7,0.392,3.8,5.4,0.705,0.4,2.7,3.2,4.7,2.0,0.4,2.2,2.5,13,0.573,0.532,157.4,1.8,11.1,6.5,32.5,12.1,3.6,1.2,28.0,3.2,1.4,115.1,104.8,10.3,467.8,21.8,1169.6,PG,22,1,0,0,0,0,3,0,36,0,0.397,2.2,0.9,0.4,21,18,0.538,3.4,2.1,5.6,URALMASH
2,DWAYNE BACON,ZEN,58,26.9,17.6,5.9,13.9,0.422,1.6,4.9,0.322,4.3,5.2,0.833,0.6,3.2,3.9,2.2,0.7,0.2,2.0,2.7,23,0.545,0.48,157.7,3.0,14.7,9.0,15.6,10.9,1.5,0.8,32.2,-2.0,1.3,109.4,105.4,4.0,473.0,18.6,1562.1,SF,178,0,0,0,0,0,0,0,34,0,0.271,1.1,0.4,0.4,46,12,0.793,3.1,2.8,5.8,ZENIT SAINT PETERSBURG
3,ZACH NUTALL,NIZ,29,25.3,17.2,6.3,13.3,0.47,2.3,6.2,0.367,2.4,3.5,0.686,0.5,2.9,3.3,2.8,1.1,0.1,3.4,2.4,25,0.579,0.556,152.3,2.5,15.3,8.8,23.7,18.5,2.4,0.6,34.3,-5.9,1.3,102.1,111.4,-9.4,233.3,18.3,732.6,PG,117,0,0,0,0,0,0,0,31,0,0.314,0.8,0.3,0.3,11,18,0.379,0.5,0.5,1.0,NIZHNY NOVGOROD
4,MIKHAIL KULAGIN,SAM,18,26.8,16.6,5.3,12.4,0.429,3.2,7.9,0.399,2.7,2.8,0.98,0.4,2.7,3.1,2.1,0.5,0.1,1.8,1.4,24,0.606,0.556,180.7,1.9,13.1,7.1,17.9,11.8,1.0,0.2,27.8,-1.7,1.3,112.9,121.9,-9.0,156.8,18.4,482.7,SG,126,0,0,0,0,0,0,0,32,0,0.295,1.1,0.3,0.2,4,14,0.222,1.2,-0.3,0.8,SAMARA
5,T.J. STARKS,AST,13,27.5,16.2,6.1,15.5,0.391,1.2,4.0,0.308,2.8,4.3,0.661,0.6,2.5,3.2,4.2,0.5,0.1,2.8,1.5,77,0.465,0.431,135.9,2.8,12.5,7.5,39.3,14.0,1.1,0.3,37.6,-0.3,1.0,91.7,134.2,-42.6,86.8,14.3,356.9,G,124,0,0,0,0,0,0,0,30,0,0.418,1.5,0.2,0.3,1,12,0.077,-0.8,-0.9,-1.7,ASTANA TIGERS
6,MARCOS KNIGHT,UNI,49,26.3,16.2,6.2,12.5,0.499,1.1,2.7,0.418,2.6,3.2,0.804,0.8,3.4,4.2,3.9,1.5,0.1,2.1,2.3,9,0.582,0.545,172.1,3.9,16.4,10.1,27.4,13.1,3.1,0.6,28.3,1.9,1.3,117.6,99.5,18.0,551.3,22.5,1290.3,G,84,0,0,0,0,0,0,0,29,0,0.326,1.9,0.7,0.3,39,10,0.796,4.4,3.3,7.7,UNICS KAZAN
7,GARRETT NEVELS,PARM,45,29.0,15.8,6.0,13.9,0.434,2.0,5.0,0.389,1.8,1.9,0.941,0.9,2.9,3.8,3.6,1.4,0.4,2.4,2.1,29,0.536,0.504,176.4,3.8,12.5,8.2,24.7,14.0,2.6,1.3,28.0,0.1,1.1,104.9,112.5,-7.5,434.9,17.7,1305.0,SG,121,0,0,0,0,0,1,0,30,0,0.336,1.5,0.6,0.1,16,29,0.356,1.2,1.0,2.2,PARMA BASKET PERM
8,DEVAUGHN AKOON-PURCELL,UNI,49,24.9,15.6,5.0,12.4,0.403,1.8,5.5,0.323,3.9,4.3,0.892,0.9,2.1,3.0,3.1,1.1,0.3,1.8,2.4,19,0.546,0.474,161.8,4.6,10.8,7.7,21.5,11.4,2.5,1.3,30.1,1.0,1.3,115.7,102.9,12.8,424.8,19.8,1219.5,GF,24,1,0,0,0,0,1,0,31,0,0.259,1.7,0.6,0.3,38,11,0.776,3.9,2.6,6.5,UNICS KAZAN
9,PATRICK MILLER,LOK,53,26.8,15.5,5.1,10.9,0.464,0.7,1.7,0.407,4.7,6.1,0.766,1.3,2.1,3.4,5.9,1.5,0.0,2.6,2.4,15,0.57,0.496,163.7,5.7,9.6,7.7,39.0,16.2,2.8,0.1,27.0,4.5,1.4,115.9,104.3,11.6,605.4,21.2,1419.2,PG,7,3,0,0,0,0,2,0,30,0,0.363,2.2,0.6,0.6,36,17,0.679,4.5,2.7,7.2,LOKOMOTIV KUBAN
10,ROYCE HAMM JR.,PARM,46,30.4,15.5,5.9,11.2,0.529,0.6,1.9,0.303,3.1,4.4,0.704,1.5,6.7,8.2,1.0,0.7,0.7,1.8,2.1,21,0.592,0.555,153.7,6.1,27.1,16.7,6.7,12.0,1.2,2.4,23.4,-3.6,1.4,111.8,109.5,2.3,532.4,18.9,1400.6,,1,15,0,0,0,0,0,1,30,0,0.245,0.6,0.4,0.4,18,28,0.391,2.6,1.6,4.2,PARMA BASKET PERM
11,ANDREY ZUBKOV,MBA,43,28.0,15.0,5.1,10.3,0.492,0.7,2.5,0.257,4.1,5.6,0.734,2.3,5.1,7.4,1.8,0.9,0.3,1.8,2.7,18,0.583,0.524,148.3,10.2,24.1,16.9,14.0,12.1,1.7,1.0,24.9,-2.0,1.4,115.5,107.8,7.7,478.1,20.1,1202.7,SF,2,10,0,0,0,0,1,0,32,0,0.264,1.0,0.5,0.5,16,27,0.372,3.3,1.6,4.9,MBA MOSCOW
12,MELO TRIMBLE,CSKA,56,23.0,14.8,4.3,9.1,0.473,1.9,4.7,0.397,4.4,4.9,0.888,0.3,2.4,2.7,4.1,1.6,0.1,1.9,2.1,2,0.658,0.575,175.7,1.9,12.5,7.5,30.6,14.5,3.8,0.3,27.3,3.4,1.6,128.4,98.8,29.6,616.8,25.7,1289.0,G,33,1,0,0,0,0,1,0,35,0,0.274,2.1,0.8,0.5,47,9,0.839,7.1,3.5,10.6,CSKA MOSCOW
13,TIMOFEI GERASIMOV,ENI,45,30.4,14.8,4.6,11.4,0.405,1.9,5.2,0.368,3.6,4.3,0.844,0.5,3.4,3.9,5.6,1.3,0.1,3.4,2.4,43,0.555,0.488,161.6,2.0,14.6,8.2,36.8,20.4,2.3,0.3,26.2,1.2,1.3,107.6,112.7,-5.1,450.8,16.6,1366.7,PG,12,3,0,0,0,0,1,0,34,0,0.39,1.7,0.4,0.4,14,31,0.311,2.0,0.9,2.9,ENISEY KRASNOYARSK
14,BRENDAN ADAMS,SAM,16,28.9,14.6,5.3,10.4,0.509,1.4,2.9,0.478,2.6,3.3,0.808,0.6,1.5,2.1,4.0,0.4,0.1,2.0,1.3,33,0.616,0.575,179.5,2.5,6.9,4.7,27.6,14.4,0.8,0.5,22.9,2.3,1.4,120.5,117.7,2.8,146.8,17.4,462.7,PG,156,0,0,0,0,0,0,0,27,0,0.34,2.0,0.2,0.3,6,10,0.375,1.6,-0.1,1.5,SAMARA
15,DANIEL UTOMI,AST,37,30.7,14.5,4.6,10.7,0.433,2.0,5.3,0.374,3.2,4.2,0.768,0.4,3.6,3.9,1.3,0.9,0.1,2.1,2.0,86,0.576,0.525,157.5,1.5,14.2,8.0,10.5,14.0,1.7,0.4,23.8,-3.9,1.4,101.9,124.2,-22.3,267.1,13.6,1134.4,SF,186,0,0,0,0,0,0,0,29,0,0.263,0.6,0.4,0.4,2,35,0.054,0.4,-1.2,-0.8,ASTANA TIGERS
16,JALEN REYNOLDS,UNI,48,20.0,14.4,5.5,10.0,0.544,0.9,2.6,0.354,2.6,3.4,0.765,1.7,4.2,5.9,1.8,1.3,0.7,1.9,2.8,1,0.626,0.59,166.3,10.7,27.1,18.9,18.1,14.0,3.6,4.0,31.3,-3.3,1.4,119.3,94.5,24.9,531.0,28.7,960.4,F,11,3,0,0,0,0,1,0,25,0,0.234,1.0,0.7,0.3,36,12,0.75,3.9,3.2,7.1,UNICS KAZAN
17,VICTOR SANDERS,ENI,36,28.0,14.1,4.9,11.2,0.439,2.3,6.0,0.391,1.9,2.8,0.667,0.5,2.2,2.7,3.4,1.4,0.1,2.5,2.4,56,0.565,0.543,149.7,2.2,10.2,6.2,25.4,16.9,2.9,0.2,25.5,-1.1,1.3,106.5,112.7,-6.2,283.5,15.8,1007.4,G,175,0,0,0,0,0,1,0,31,0,0.319,1.3,0.6,0.3,11,25,0.306,1.3,0.6,1.9,ENISEY KRASNOYARSK
18,ANTONIUS CLEVELAND,LOK,53,24.9,13.9,5.1,10.2,0.502,1.1,3.1,0.355,2.5,3.4,0.736,0.8,3.3,4.2,3.0,1.7,0.7,2.0,2.4,16,0.592,0.556,159.4,4.1,16.3,10.1,21.8,14.8,3.4,2.9,24.5,-0.1,1.4,113.4,99.8,13.7,553.8,20.6,1319.6,G,15,2,0,0,0,0,1,0,25,0,0.267,1.5,0.8,0.3,37,16,0.698,3.0,3.4,6.4,LOKOMOTIV KUBAN
19,XAVIER MOON,ZEN,24,23.4,13.5,4.8,9.8,0.492,1.0,2.5,0.393,2.9,3.2,0.908,0.7,3.3,4.0,5.0,1.2,0.5,2.2,1.9,3,0.603,0.542,179.3,3.8,17.2,10.7,37.7,16.2,2.8,2.0,26.8,4.8,1.4,121.2,100.9,20.4,279.8,24.6,561.0,SG,40,1,0,0,0,0,1,0,32,0,0.318,2.3,0.6,0.3,19,5,0.792,2.6,1.2,3.8,ZENIT SAINT PETERSBURG
20,JOHNNY O'BRYANT,URAL,14,22.4,13.5,5.0,12.5,0.4,1.0,3.1,0.326,2.5,3.3,0.761,1.9,3.4,5.2,1.1,0.2,0.7,1.7,2.7,47,0.484,0.44,148.6,10.1,18.2,14.2,9.8,10.9,0.5,3.2,33.2,-4.5,1.1,99.5,107.6,-8.1,86.8,16.2,314.1,FC,36,1,0,0,0,0,0,0,25,0,0.211,0.6,0.1,0.3,7,7,0.5,0.1,0.4,0.4,URALMASH
21,SAMSON RUZHENTSEV,PARM,30,25.3,13.2,4.9,11.2,0.435,1.4,4.4,0.318,2.1,2.5,0.84,1.1,2.8,3.8,2.4,0.9,0.4,2.3,2.1,53,0.538,0.497,159.3,5.1,13.3,9.2,17.0,15.6,1.9,1.8,27.0,-2.7,1.2,102.7,113.7,-11.0,223.1,15.9,759.8,G,97,0,0,0,0,0,0,0,32,0,0.243,1.0,0.4,0.2,11,19,0.367,0.4,0.4,0.8,PARMA BASKET PERM
22,STANLEY WHITTAKER,URAL,19,27.3,13.2,4.6,11.2,0.413,1.7,4.7,0.36,2.3,2.7,0.843,0.8,1.9,2.7,3.9,1.1,0.2,2.3,2.1,60,0.533,0.488,161.6,3.7,8.6,6.1,27.3,15.7,2.1,0.6,25.2,1.0,1.2,106.1,109.9,-3.8,148.1,15.5,518.7,G,42,1,0,0,0,0,0,0,27,0,0.306,1.7,0.5,0.2,9,10,0.474,0.7,0.5,1.2,URALMASH
23,STANLEY WHITTAKER,PARM,15,32.6,13.1,4.5,10.1,0.447,0.9,2.8,0.333,3.1,3.7,0.855,0.5,2.2,2.7,6.5,2.1,0.1,2.9,2.3,37,0.559,0.493,163.5,2.0,8.3,5.1,31.8,19.6,3.5,0.2,21.1,4.5,1.3,111.7,114.0,-2.3,165.1,16.9,489.4,G,31,1,0,0,0,0,2,0,27,0,0.359,2.3,0.7,0.4,5,10,0.333,0.9,0.2,1.2,PARMA BASKET PERM
24,KEREM KANTER,AVT,37,22.5,12.9,4.6,8.3,0.555,0.3,1.3,0.25,3.3,4.4,0.75,1.7,4.4,6.1,1.0,0.6,0.3,1.5,2.0,14,0.627,0.575,155.5,9.7,25.2,17.4,9.0,13.0,1.6,1.6,24.9,-4.0,1.5,118.9,108.3,10.6,346.3,21.7,834.0,PF,6,4,0,0,0,0,0,0,32,0,0.204,0.6,0.4,0.5,17,20,0.459,2.7,1.1,3.8,AVTODOR SARATOV
25,BRYANT CRAWFORD,AVT,41,27.2,12.9,4.2,10.4,0.407,1.6,5.2,0.307,2.8,3.2,0.871,0.8,1.9,2.6,4.2,1.2,0.0,2.7,2.3,65,0.545,0.485,158.5,3.5,8.9,6.2,29.9,18.5,2.4,0.2,25.1,0.4,1.2,105.6,111.1,-5.6,313.5,15.0,1114.4,PG,41,1,0,0,0,0,0,0,25,0,0.313,1.6,0.5,0.3,17,24,0.415,1.1,1.0,2.1,AVTODOR SARATOV
26,B.J. JOHNSON,LOK,23,22.2,12.5,4.1,9.9,0.417,1.3,3.7,0.369,2.9,3.3,0.88,0.8,3.0,3.8,1.0,1.0,0.5,1.6,2.0,44,0.55,0.485,166.6,4.2,16.1,10.2,7.9,12.1,2.3,2.2,26.0,-3.8,1.3,108.0,97.7,10.3,155.9,16.5,510.6,SF,73,0,0,0,0,0,0,0,29,0,0.169,0.6,0.6,0.3,18,5,0.783,0.8,1.4,2.2,LOKOMOTIV KUBAN
27,TYRELL NELSON,URAL,26,25.3,12.4,4.9,9.2,0.533,0.3,1.6,0.171,2.3,2.9,0.787,1.8,3.1,4.9,1.5,0.6,0.3,1.7,2.5,30,0.59,0.548,149.1,8.8,15.2,12.0,11.8,13.6,1.3,1.3,22.8,-2.6,1.3,113.0,108.8,4.2,206.9,17.6,657.7,F,34,1,0,0,0,0,0,0,26,0,0.228,0.9,0.3,0.3,13,13,0.5,1.5,0.7,2.2,URALMASH
28,RONNIE HARRELL,SAM,14,29.8,12.1,4.6,12.2,0.374,1.1,4.5,0.254,1.9,2.9,0.634,1.1,3.9,5.0,2.9,1.9,0.0,2.1,2.4,108,0.45,0.421,126.2,4.6,17.1,10.8,18.5,13.3,3.5,0.0,24.7,-0.4,1.0,95.5,105.6,-10.1,103.6,12.1,417.6,G,153,0,0,0,0,0,0,0,23,0,0.275,1.4,0.9,0.2,6,8,0.429,-0.2,0.6,0.4,SAMARA
29,CALEB AGADA,AVT,41,25.3,12.1,4.5,11.0,0.411,1.2,4.0,0.307,1.8,2.9,0.632,1.1,3.9,5.0,5.7,2.3,0.3,3.7,2.9,32,0.494,0.468,135.1,5.6,20.2,12.8,44.7,23.4,4.9,1.5,29.9,0.2,1.1,95.3,101.1,-5.9,407.1,17.4,1035.6,GF,3,9,1,0,0,0,4,0,31,0,0.374,1.5,0.6,0.3,18,23,0.439,-1.2,2.4,1.3,AVTODOR SARATOV
30,ALEKSA AVRAMOVIC,CSKA,56,20.0,12.1,3.9,8.8,0.445,1.5,4.5,0.331,2.7,3.2,0.853,0.3,2.5,2.8,3.3,1.3,0.1,1.6,1.6,8,0.59,0.53,162.9,2.2,14.9,8.9,29.3,13.6,3.5,0.8,28.2,3.0,1.4,118.1,98.2,20.0,490.1,22.6,1120.2,G,137,0,0,0,0,0,0,0,32,0,0.238,2.1,0.8,0.4,47,9,0.839,4.0,3.1,7.1,CSKA MOSCOW
31,TRENT FRAZIER,ZEN,59,26.0,11.9,3.9,8.7,0.445,2.1,5.1,0.421,2.1,2.4,0.846,0.2,1.9,2.2,4.2,0.9,0.1,1.8,2.3,38,0.61,0.567,171.2,1.2,9.0,5.2,26.9,15.4,1.9,0.2,21.2,3.8,1.4,120.3,107.0,13.4,492.4,16.9,1536.8,SG,179,0,0,0,0,0,0,0,29,0,0.269,2.3,0.5,0.3,47,12,0.797,4.8,2.4,7.1,ZENIT SAINT PETERSBURG
